SPATIAL,RAC_WHITE,RAC_BLACK,RAC_INDIAN,RAC_ASIAN,RAC_PACIFIC,RAC_OTHER,RAC_HISPANIC,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR,INC_A,INC_B,INC_C,INC_D,INC_E,INC_F,INC_G,INC_H,INC_I,INC_J
22065,0.34245530797254936,0.6307718376683894,0.0007625180038973142,0.0,0.0,0.006693213589765314,0.01931712276539863,0.12832603570225665,0.5467609745144268,0.1836757606377007,0.14123722914561582,0.18899999999999997,0.16399999999999998,0.14,0.124,0.126,0.10600000000000001,0.07700000000000001,0.059000000000000004,0.009999999999999998,0.004999999999999999
22067,0.4964658364187142,0.4813942181831781,0.0007853696847301694,0.0034406671902464563,0.0,0.005946370470099854,0.011967538053031152,0.09844354119163279,0.5469416080103103,0.1798850004956875,0.1747298503023694,0.153,0.103,0.171,0.14700000000000002,0.127,0.13899999999999998,0.075,0.051,0.02,0.013000000000000001
22069,0.5307198532783127,0.4043507055886698,0.01090223648683071,0.006393601304192776,0.0,0.02664425085332926,0.02098935248866473,0.07771899276721136,0.4123359228502545,0.2680484864720064,0.24189659791052773,0.195,0.094,0.13999999999999999,0.11699999999999999,0.12599999999999997,0.12200000000000001,0.07300000000000001,0.081,0.030000000000000002,0.022
22071,0.3059944322864709,0.5925880466517985,0.001206512031170839,0.02888838980262299,0.00018019335530473568,0.016428933307566555,0.05471349256506547,0.05709777624377496,0.3204411353812271,0.250773301776704,0.371687786598294,0.156,0.07900000000000001,0.13099999999999998,0.10700000000000001,0.12599999999999997,0.13499999999999998,0.08600000000000001,0.09,0.037000000000000005,0.052000000000000005
22073,0.5851609355618358,0.37446131024693413,0.0026534866174759268,0.009469430555377946,8.951521119195898e-05,0.007161216895356718,0.021004104911827515,0.057240186843531445,0.42593787366555697,0.26332722564883393,0.25349471384207767,0.124,0.08399999999999999,0.13799999999999998,0.11399999999999999,0.133,0.15,0.09699999999999998,0.099,0.027000000000000003,0.034
22075,0.6623558344640434,0.20475746268656717,0.007801899592944369,0.03578697421981004,0.0,0.02717944369063772,0.062118385345997285,0.10280427869326395,0.464411679676207,0.24521538016767852,0.18756866146285053,0.09300000000000003,0.062,0.10599999999999998,0.114,0.124,0.19299999999999998,0.09900000000000002,0.114,0.064,0.033
22077,0.6057855673790575,0.3520522221228651,0.002369668246445498,0.0011624787624072252,0.0,0.015291066797818116,0.0233389966914066,0.09135314299005641,0.5200907134965401,0.2124207710647206,0.1761353724486829,0.106,0.05599999999999999,0.15,0.108,0.13300000000000003,0.161,0.118,0.102,0.036000000000000004,0.031000000000000003
22079,0.6153822909505715,0.3182899836069289,0.0054693933052812884,0.01523724626623254,0.0003928293534179931,0.016068231436924447,0.029160025080643335,0.06858592699667432,0.4653431318042597,0.24464504129307468,0.2214258999059913,0.095,0.065,0.14700000000000002,0.11800000000000004,0.14300000000000002,0.16699999999999998,0.10800000000000003,0.10000000000000003,0.030999999999999996,0.027
22081,0.5709717939933767,0.37352974763046703,0.0041109969167523125,0.0006851661527920521,0.0,0.03163183738723307,0.019070457919378784,0.04906860517946388,0.5874602453430259,0.20172648796001819,0.16174466151749206,0.16899999999999996,0.09800000000000002,0.14,0.084,0.135,0.16699999999999998,0.05,0.09800000000000002,0.019,0.039999999999999994
22083,0.6074811521360912,0.36187898704813454,0.0006765899864682003,0.0010632128358786005,0.0,0.008747341967910303,0.020152716025517107,0.09164733178654293,0.529969064191802,0.2260247486465584,0.15235885537509666,0.1,0.08599999999999998,0.18899999999999992,0.11800000000000001,0.136,0.15000000000000002,0.098,0.08400000000000003,0.02,0.019
22085,0.6831510934393639,0.16650099403578528,0.07306163021868788,0.003851888667992048,0.0005384360503644798,0.03636514247846256,0.03653081510934394,0.06493932436864545,0.5465179840384825,0.2049852410626435,0.18355745053022848,0.119,0.076,0.141,0.11800000000000001,0.13799999999999998,0.15300000000000002,0.09300000000000003,0.107,0.022,0.031000000000000003
22087,0.6432151686285182,0.2155768750992266,0.005171123358508539,0.02120614184300651,0.0,0.018030890657957405,0.09679980041278266,0.0715948235732241,0.49241225211805234,0.26453154579027405,0.17146137851844956,0.10699999999999998,0.057999999999999996,0.13599999999999998,0.10400000000000002,0.153,0.174,0.131,0.09600000000000002,0.03,0.011000000000000003
22089,0.6567693708734917,0.2616301130758139,0.002276694239963573,0.00992259239584124,0.0002656143279957502,0.012256203991803901,0.05687941109508993,0.06178832858885726,0.4349583163887759,0.24285786905246035,0.26039548596990647,0.064,0.046,0.09,0.09899999999999999,0.105,0.17099999999999999,0.133,0.17400000000000002,0.08299999999999999,0.036000000000000004
22091,0.44446518573828636,0.5317341795781221,0.011200298674631324,0.004293447825275341,0.0,0.007093522493933172,0.0012133656897517268,0.09082148879788003,0.5701035894965069,0.18766562274150808,0.15140929896410504,0.14300000000000002,0.104,0.12100000000000001,0.12,0.174,0.13,0.11300000000000002,0.07400000000000001,0.008,0.013
22093,0.47958852694499793,0.4977989898521848,0.0,0.0025022010101478152,0.0,0.0051897502432695424,0.014920531949399934,0.06435763678272474,0.515588984592988,0.21915564721581948,0.20089773140846778,0.08,0.062,0.126,0.095,0.129,0.184,0.115,0.126,0.05,0.033
22095,0.3706707983959169,0.5491478308421437,0.0006152023332118119,0.007815348158950054,0.0013215457528253736,0.015402843601895734,0.05502643091505651,0.07802305018598694,0.45646075980242695,0.256265625952802,0.20925056405878406,0.07400000000000001,0.059,0.12099999999999998,0.08999999999999997,0.137,0.21199999999999997,0.113,0.127,0.048999999999999995,0.017
22097,0.5490149225199823,0.41159392585335547,0.0006451689984348678,0.003644010083752494,0.0,0.01595001135019534,0.0191519611942795,0.12248736527044046,0.5625357779558725,0.15266351548061038,0.16231334129307665,0.17200000000000001,0.09200000000000001,0.16399999999999998,0.106,0.121,0.14199999999999996,0.075,0.085,0.023000000000000003,0.018999999999999993
22099,0.6472042708626019,0.2916362274047017,0.002678655052917486,0.009871686803409198,0.0003184415097873935,0.021522899690924416,0.026767818675657955,0.10475073020945153,0.50932421299648,0.2179893651546546,0.16793569163941383,0.082,0.06699999999999999,0.13800000000000004,0.11,0.13,0.16699999999999998,0.12300000000000003,0.125,0.033,0.025000000000000005
22101,0.5638323940210732,0.3131396904981811,0.010612029479954009,0.01700186605846983,0.0001507926036227923,0.03059204945997399,0.06467117787872505,0.10479835885119583,0.5805563894726309,0.17962573801661164,0.1350195136595617,0.10699999999999998,0.06599999999999999,0.14,0.11800000000000004,0.163,0.182,0.084,0.08800000000000001,0.028,0.024
22103,0.7941113172993759,0.11511396075023653,0.0041336912075819535,0.015340948312617503,0.00024363602402251196,0.018682822442126292,0.05237362396403932,0.05482499851853448,0.33982664159847437,0.25885242987280943,0.3464959300101817,0.05200000000000002,0.043000000000000003,0.08900000000000001,0.09600000000000002,0.121,0.17800000000000002,0.13,0.157,0.066,0.067
22105,0.6377296149156276,0.29270345749911497,0.003492900129803721,0.007851158399874129,0.0,0.019085080438972585,0.03913778861660701,0.06345822229189528,0.46345822229189526,0.25367612478444895,0.21940743063176046,0.106,0.069,0.151,0.1,0.12300000000000003,0.161,0.11699999999999998,0.111,0.043,0.019
22107,0.4214479449196745,0.5562278322553724,0.0,0.0,0.0,0.005007302315877321,0.017316920509075736,0.07110987172336866,0.6154489682097044,0.2007808142777468,0.11266034578918015,0.17400000000000002,0.133,0.222,0.12400000000000001,0.116,0.10400000000000001,0.047999999999999994,0.06299999999999999,0.008,0.009000000000000001
22109,0.6755851068532879,0.189886736399084,0.05272371992678981,0.008382036976454257,0.000557034102865631,0.024438766036834984,0.04842659970468351,0.1177220012859286,0.5080370537946801,0.19873550353630368,0.17550544138308766,0.082,0.055999999999999994,0.127,0.099,0.147,0.16600000000000004,0.12,0.13600000000000004,0.032999999999999995,0.03400000000000001
22111,0.6823686553873552,0.25485307212822794,0.0006678539626001781,0.0014247551202137133,0.0019145146927871772,0.013312555654496884,0.04545859305431879,0.062251884241413036,0.5560094355905875,0.21460215177492664,0.1671365283930729,0.13899999999999998,0.09500000000000001,0.134,0.10300000000000002,0.136,0.173,0.09800000000000002,0.07,0.034,0.018000000000000006
22113,0.7864390833949332,0.1408507492776023,0.005241583226933673,0.02225992876822794,0.0,0.01365835629325986,0.03155029903904308,0.11579067381142401,0.5380914376923954,0.17696955877322995,0.16914832972295063,0.09899999999999999,0.07599999999999998,0.103,0.10200000000000001,0.14300000000000004,0.17300000000000001,0.11300000000000003,0.13500000000000004,0.03200000000000001,0.024
22115,0.7037868754918332,0.1400356998905971,0.011247384887046314,0.016295272643519317,0.004356922132012821,0.03280167367229036,0.09147617128270091,0.0581358857680841,0.4558815837648413,0.2737590878184005,0.2122234426486741,0.06299999999999999,0.053,0.129,0.12599999999999997,0.17400000000000002,0.20400000000000001,0.108,0.10300000000000001,0.023,0.018000000000000002
22117,0.6585718291025945,0.2977764358272047,0.00267431578493325,0.0021135721526085362,0.0001078353139085988,0.018482972803933833,0.02027303901481657,0.1004044662185257,0.5531787626751737,0.1929189928221488,0.15349777828415176,0.165,0.08099999999999999,0.179,0.11800000000000005,0.12799999999999997,0.14300000000000002,0.09,0.059000000000000025,0.020999999999999998,0.017
22119,0.6243956861286724,0.34208503780835503,0.003867608776496839,0.002504028759142184,0.0006198090987975703,0.009098797570348333,0.017429031858187678,0.06346649484536082,0.5331185567010309,0.22213273195876287,0.18128221649484536,0.138,0.09,0.169,0.13300000000000006,0.14100000000000001,0.14300000000000004,0.07600000000000001,0.082,0.017,0.011
22121,0.5719310868609345,0.377143542391174,0.0027581244753567572,0.006195786864931847,0.0,0.013510812647399768,0.028460646760203063,0.06609864521591871,0.4819009314140559,0.21724174428450466,0.23475867908552076,0.07700000000000001,0.056999999999999995,0.12100000000000001,0.06800000000000002,0.129,0.16,0.109,0.20700000000000002,0.049999999999999996,0.020999999999999998
22123,0.7998240985048373,0.1594547053649956,0.0007915567282321899,0.00043975373790677223,0.0,0.00932277924362357,0.030167106420404575,0.09546869595295746,0.5793842960913179,0.18621007725123948,0.13893693070448518,0.092,0.083,0.205,0.099,0.11599999999999999,0.19,0.075,0.083,0.03500000000000001,0.022
22125,0.5189807592303692,0.4548231929277171,0.0029251170046801873,0.001235049401976079,0.0,0.006370254810192408,0.015665626625065,0.073061863743148,0.41315583398590444,0.2927173061863743,0.22106499608457322,0.111,0.07,0.086,0.078,0.13400000000000004,0.131,0.13699999999999998,0.172,0.033,0.048
22127,0.6528070772371555,0.3133718952024498,0.0073494385845525685,0.0,0.0,0.007893841442667575,0.01857774753317455,0.0884779022314839,0.5451940609533733,0.1941477815403317,0.17218025527481115,0.13900000000000004,0.10400000000000002,0.174,0.10099999999999996,0.133,0.127,0.08299999999999999,0.09900000000000003,0.022000000000000002,0.018000000000000002
23001,0.9131928922664283,0.015515571449858441,0.0013690210102816271,0.007692594248249143,1.8626136194307853e-05,0.04487967516018477,0.017331619728803458,0.053841652035782964,0.42312515675946827,0.23691282382027304,0.2861203673844757,0.07100000000000001,0.067,0.11800000000000004,0.11200000000000002,0.14400000000000002,0.202,0.13000000000000003,0.109,0.030000000000000002,0.018000000000000002
23003,0.9460125351199481,0.008039766587421655,0.01632447230026655,0.004524169728405735,7.204091924212953e-05,0.014422592032274332,0.010604423312441467,0.061227026547101125,0.4409127230755571,0.23913699724762497,0.2587232531297168,0.097,0.08300000000000003,0.154,0.125,0.151,0.17800000000000002,0.104,0.074,0.02,0.012
23005,0.909078291765555,0.026418786692759294,0.001637728830966954,0.020166271113516814,1.3879057889550457e-05,0.023469486891229824,0.019215555648082607,0.028179839712588087,0.2686627746303717,0.2143369144673207,0.4888204711897195,0.060999999999999985,0.04800000000000001,0.082,0.09,0.128,0.17700000000000002,0.13499999999999998,0.15800000000000003,0.059999999999999984,0.060999999999999985
23007,0.9585398083911464,0.004327717211760819,0.0038321770730095806,0.004790221341261975,0.001288404360753221,0.01453584407003634,0.012685827552031714,0.03254234547439059,0.4057888992197922,0.24760480252253708,0.3140639527832801,0.065,0.07400000000000001,0.125,0.151,0.147,0.185,0.127,0.077,0.03,0.019
23009,0.95262742506837,0.005873391700163354,0.0038544133032322007,0.00950755281463943,0.00025696088688214675,0.014830314042912468,0.01304994218380045,0.028602639557695736,0.36184679864455144,0.224250936329588,0.3852996254681648,0.071,0.069,0.117,0.105,0.137,0.201,0.125,0.109,0.029,0.03700000000000001
23011,0.9502120658437575,0.008433027704976313,0.005398791266028953,0.008317280265888403,0.00028936859771977545,0.01304638992005159,0.014303076401577472,0.04295124620562909,0.3958638775889483,0.23484832841183637,0.32633654779358623,0.07600000000000001,0.056999999999999995,0.11600000000000002,0.12300000000000003,0.142,0.19,0.125,0.11600000000000002,0.031999999999999994,0.023
23013,0.9569202104892112,0.005942039932522597,0.004607598761235743,0.006521137044590478,0.0,0.013596193065941536,0.012412820706498478,0.027854120989408024,0.406972794367415,0.20523113979557175,0.3599419448476052,0.05299999999999999,0.05299999999999999,0.10200000000000001,0.12099999999999998,0.147,0.20600000000000002,0.133,0.125,0.026,0.03300000000000001
23015,0.9605151470803454,0.0014634860237084735,0.004653885555392946,0.015132445485145618,0.0,0.007932094248499926,0.010302941606907654,0.033610472315584644,0.3808950999469308,0.2109322483637007,0.37456217937378383,0.054000000000000006,0.059,0.118,0.10199999999999998,0.14,0.20300000000000004,0.14500000000000002,0.112,0.034,0.033
23017,0.9572069320581511,0.003420653065498525,0.004939004171102462,0.0059861428646224195,0.0,0.01644007748826332,0.01200719035236217,0.03999389738895427,0.49943332897432546,0.20145154962730483,0.25912122400941545,0.078,0.073,0.14100000000000001,0.128,0.14900000000000002,0.199,0.105,0.096,0.021,0.01
23019,0.9418478474028945,0.007425904378407353,0.01057014734144779,0.011106172129325785,0.00018303285439736432,0.016479493783419837,0.012387402110107335,0.039599581892739405,0.38469084184288815,0.25839028704671546,0.317319289217657,0.081,0.061,0.132,0.125,0.141,0.19199999999999998,0.116,0.10400000000000001,0.023000000000000003,0.02500000000000001
23021,0.9554095282797466,0.0041070171321286085,0.005339122271767191,0.0037549870922318706,0.0,0.019068293827739967,0.012321051396385825,0.043332620625757254,0.4688190435464329,0.23383935571235123,0.25400898011545864,0.08,0.09599999999999999,0.14300000000000002,0.156,0.156,0.2,0.077,0.063,0.017,0.013000000000000001
23023,0.9487106506517903,0.006774065008254113,0.0015085102749473444,0.006830989924289862,0.0,0.02143223088745944,0.014743553253258952,0.025326278659611994,0.36310405643738974,0.21929453262786597,0.3922751322751323,0.04299999999999999,0.036000000000000004,0.118,0.109,0.14300000000000002,0.199,0.147,0.135,0.042000000000000016,0.027
23025,0.9610030566750385,0.0045168701205147675,0.004185892568580495,0.003056675038451804,0.0005062009617818274,0.016860385880887018,0.009870918754745633,0.0446250425811475,0.4928220351355297,0.21261375249403863,0.24993916978928415,0.097,0.08,0.139,0.12400000000000001,0.145,0.198,0.10600000000000001,0.082,0.018,0.012
23027,0.9594328274167541,0.005067697269074249,0.0019195822988917611,0.007217629443833022,5.1188861303780296e-05,0.014895958639400067,0.011415116070743006,0.028939828080229227,0.4022285896211398,0.217510347023241,0.35132123527539,0.075,0.067,0.126,0.127,0.15,0.193,0.128,0.10099999999999999,0.016,0.018000000000000006
23029,0.9021456538762725,0.0038527799530148786,0.0449177760375881,0.004729835552075176,0.00031323414252153485,0.025841816758026624,0.018198903680501175,0.056310228724021825,0.45199117612910716,0.22384767212353418,0.2678509230233368,0.09,0.08199999999999999,0.149,0.133,0.167,0.193,0.091,0.067,0.015,0.014
23031,0.9476153907527826,0.008397494714166035,0.003400885626520924,0.010865879443092512,0.00011967925958431404,0.014032393186260822,0.015568277017592851,0.0348616546686494,0.3655527280193627,0.22573279160781728,0.37385282570417055,0.04200000000000001,0.048,0.094,0.10000000000000002,0.137,0.201,0.146,0.143,0.046,0.04200000000000001
24001,0.8749247194087052,0.08060498220640569,0.0014645496851902547,0.007938680536545305,0.00046537092800437994,0.017725157404872707,0.016876539830276486,0.03826089845826688,0.4684177299308878,0.2517111908559277,0.2416101807549176,0.094,0.08,0.136,0.11499999999999999,0.154,0.18899999999999997,0.09499999999999999,0.094,0.026000000000000002,0.017
24003,0.7030337462058074,0.15559092931144447,0.0016061114416234768,0.03546308355531259,0.0006610247312577157,0.033251330535590824,0.07039377421896355,0.03325225843259812,0.30178110700731986,0.23698817137986708,0.42797846318021493,0.032,0.021000000000000008,0.047,0.053,0.092,0.159,0.14200000000000002,0.21699999999999997,0.118,0.11900000000000001
24005,0.5956064558792539,0.2711290037375888,0.0021836917106917327,0.05759835090702536,0.0004202667906877599,0.023587019448542145,0.04947521152621036,0.038715590091677334,0.32621180368811165,0.2301793364366388,0.40489326978357226,0.048,0.031,0.07100000000000001,0.08,0.12000000000000001,0.19099999999999998,0.13800000000000004,0.176,0.075,0.07100000000000001
24009,0.7913550653396224,0.12120140952423034,0.0008505749665845549,0.0140068708783015,0.0,0.038430523490229435,0.03415555580103174,0.025238754829773273,0.35846030473135526,0.28004665743238316,0.3362542830064883,0.03700000000000001,0.016,0.040999999999999995,0.054000000000000006,0.07200000000000002,0.154,0.14,0.247,0.135,0.10200000000000001
24011,0.7678008146265274,0.1339540011637522,0.00091875172265948,0.005726885737910759,0.00021437540195387868,0.027041925703610695,0.06434324564358558,0.07181964573268922,0.5132850241545893,0.20962157809983897,0.20527375201288245,0.07,0.046000000000000006,0.11699999999999997,0.114,0.139,0.21,0.11900000000000001,0.129,0.029,0.027000000000000007
24013,0.901954815411705,0.03222610200853553,0.0018264840182648401,0.016318978123974096,0.00012534694242994003,0.017130748798758467,0.03041752469633211,0.026444345132606985,0.3579078762848469,0.2362269035767672,0.3794208750057789,0.026000000000000002,0.024,0.06199999999999999,0.06199999999999999,0.10000000000000002,0.149,0.152,0.22,0.12,0.08600000000000001
24015,0.8602887203327624,0.06466356740885736,0.0022804012723268902,0.012801565940787863,8.808416931734769e-05,0.01987766087594813,0.04,0.04401750972762646,0.4518098505017407,0.22991757116526726,0.2742550686053655,0.046000000000000006,0.03,0.085,0.09200000000000001,0.11500000000000005,0.185,0.146,0.185,0.06900000000000002,0.047
24017,0.44297958628374484,0.4223196874777302,0.006316525975498357,0.030695076996832018,0.0010495150851597271,0.04520689052002825,0.05143271766100663,0.030266448219367078,0.3734155385013366,0.27413124083814777,0.3221867724411486,0.04400000000000001,0.022000000000000006,0.051000000000000004,0.054000000000000006,0.077,0.14899999999999997,0.15599999999999997,0.223,0.12400000000000001,0.099
24019,0.6430926627838895,0.2753998335952667,0.0008320236664509568,0.010292440910911835,0.0,0.023666450956827217,0.04671658808665372,0.056239978098478624,0.47275998279166176,0.22050138840001565,0.25049865070984395,0.06999999999999999,0.073,0.11299999999999999,0.10700000000000001,0.152,0.17,0.132,0.128,0.030999999999999996,0.026000000000000002
24021,0.7553652475715196,0.08785657075965744,0.002029039081592837,0.043718809685170355,0.0005996755180416076,0.026291253362906372,0.08413940402111186,0.033722620636730635,0.29767238257880774,0.23254557147412167,0.43605942531034,0.03500000000000001,0.024,0.05,0.061,0.092,0.17600000000000002,0.139,0.218,0.111,0.09400000000000001
24023,0.9676854129460525,0.0063011759948781885,0.0007750109512417023,0.003133739933281666,0.00020217676988913973,0.011759948781884962,0.010142534622771843,0.04897340962638842,0.48678895994614607,0.21209188825311343,0.2521457421743521,0.07700000000000001,0.05400000000000001,0.13,0.11800000000000004,0.162,0.17500000000000002,0.11599999999999999,0.11499999999999999,0.026000000000000002,0.026000000000000002
24025,0.774097591441932,0.1306130292742297,0.0017455640253667287,0.025723047850874384,0.0,0.026952149125616554,0.040868618281980656,0.03176617432910339,0.330819638027876,0.24669232369461203,0.3907218639484086,0.045,0.029,0.059000000000000004,0.063,0.095,0.17,0.149,0.213,0.09899999999999999,0.077
24027,0.5525908827124271,0.17952192759209848,0.0015010682548379463,0.16675474230580942,0.0004279503447918119,0.03567549692491741,0.06352793186511783,0.03033279059950551,0.1766813980134219,0.17510057805460075,0.6178852333324718,0.023,0.019000000000000003,0.034999999999999996,0.038000000000000006,0.05799999999999999,0.128,0.127,0.231,0.14800000000000002,0.194
24029,0.7815732378021091,0.14798930319390483,0.0018164387708764318,0.010444522932539483,0.0,0.014279227004389727,0.04389727029618043,0.05073778422835026,0.37977745524915335,0.24951620706337688,0.3199685534591195,0.055999999999999994,0.055,0.117,0.096,0.126,0.202,0.12100000000000001,0.13,0.045,0.052
24031,0.4593621604663421,0.17332524009349445,0.0014751001343568748,0.14495538163100868,0.00041602890182984516,0.03481197344819758,0.18565411532477047,0.05768689138194929,0.18535761029838135,0.1682675580851495,0.5886879402345199,0.035,0.019,0.042,0.051,0.084,0.14300000000000002,0.123,0.193,0.12,0.188
24033,0.13646647573279508,0.6260870921350618,0.002271377854121621,0.04210905064426257,0.00026846594548470356,0.025404007828957114,0.16739352985931716,0.08206477569441642,0.32012467505519016,0.26190119372186454,0.33590935552852885,0.04,0.022000000000000006,0.05799999999999999,0.068,0.11400000000000002,0.193,0.147,0.196,0.092,0.07
24035,0.8689645261947775,0.07205616685826902,0.0005953358515355559,0.007308260798160618,0.0,0.01683363442272951,0.034242075874527836,0.02919573028957937,0.35700697526949904,0.2110283238216022,0.4027689706193194,0.031000000000000003,0.022,0.04499999999999999,0.071,0.102,0.172,0.12,0.24800000000000003,0.092,0.09599999999999999
24037,0.754958210978089,0.1389925457420375,0.001517957985091484,0.026781115879828326,0.0002800993901061667,0.031063925909193584,0.04640614411565394,0.04152024262263515,0.3646801136090117,0.24904924661820632,0.3447503971501468,0.04099999999999999,0.02700000000000001,0.05,0.06599999999999999,0.08600000000000001,0.15899999999999997,0.152,0.235,0.1,0.084
24039,0.5157728097609946,0.4150353295494035,0.002664195528784895,0.010386501409320823,0.00015444611761071856,0.019807714583574654,0.036179003050310826,0.07188298119340608,0.4957975388901788,0.2859530996052937,0.14636638031112142,0.14099999999999996,0.07,0.145,0.13600000000000004,0.119,0.164,0.10499999999999998,0.076,0.031,0.012
24041,0.7796803652968036,0.1089518955081236,0.0016459594350642455,0.013937559732398854,0.0010088138472974409,0.03376871615164065,0.061006690028671554,0.04630204081632653,0.33724081632653063,0.2140734693877551,0.40238367346938775,0.06399999999999999,0.04,0.097,0.091,0.127,0.17600000000000002,0.117,0.158,0.05000000000000001,0.081
24043,0.8102974507090278,0.09821422601974981,0.001310414451999385,0.015698230271910998,0.0004613193734079467,0.03201155304169926,0.042006806132204776,0.046460786338910695,0.4672760448943056,0.2305308820491634,0.2557322867176203,0.056999999999999995,0.04699999999999999,0.10800000000000001,0.095,0.13699999999999998,0.19899999999999998,0.13399999999999998,0.13699999999999998,0.051000000000000004,0.034999999999999996
24045,0.6444689589961291,0.24425029795029893,0.002107813685029598,0.03175509962867021,0.0006303741861770761,0.02785465935169955,0.048932796201995525,0.04965156794425087,0.37543554006968644,0.2835555218906226,0.2913573700954401,0.055,0.048,0.121,0.112,0.13500000000000004,0.188,0.129,0.13500000000000004,0.047,0.02899999999999999
24047,0.800470441865438,0.13603934604692755,0.001341342508893684,0.013355105849419723,0.0005443129021597558,0.014696448358313408,0.033553002468847806,0.03750797664909834,0.39623265817399733,0.22580416440169224,0.34045520077521213,0.06,0.05,0.091,0.10800000000000004,0.126,0.196,0.12300000000000003,0.141,0.057999999999999996,0.047
24510,0.276829307568438,0.6242045088566828,0.0022962962962962963,0.025257648953301126,0.00045088566827697265,0.023397745571658614,0.04756360708534622,0.06642004646585903,0.39340821767907524,0.22653331210113062,0.3136384237539351,0.126,0.07200000000000001,0.112,0.10600000000000001,0.13,0.16799999999999998,0.10099999999999999,0.103,0.039,0.041
25001,0.9060236699068015,0.0255189727204557,0.0037121046282539137,0.014280191706683185,0.0007172699030754112,0.023381135801549116,0.026366655333181187,0.022985703202925856,0.290590712623296,0.21575972514684694,0.4706638590269312,0.042,0.046,0.092,0.084,0.122,0.18199999999999997,0.13999999999999999,0.166,0.064,0.062
25003,0.8951486819691513,0.024968303477672427,0.0018979021958106142,0.01509765640191968,0.00038891438438742095,0.0218958798410118,0.04060266173004675,0.04232122033769755,0.361560120971947,0.21834677992775814,0.37777187876259727,0.062,0.064,0.11299999999999999,0.10199999999999997,0.138,0.179,0.124,0.12700000000000003,0.045,0.045
25005,0.8373469005240887,0.03386030551410425,0.000473986605823367,0.02153304930181593,0.0004379419970155064,0.03620680954749598,0.07014100650965635,0.08955718705057356,0.3727818768391473,0.21125015147600507,0.32641078463427403,0.063,0.06799999999999999,0.09899999999999999,0.085,0.118,0.16399999999999998,0.13,0.159,0.065,0.048999999999999995
25007,0.8692886736301569,0.03524537550329696,0.015872089630623795,0.0030927233471436076,0.0,0.05981210246834335,0.016689035420435316,0.027312272694858447,0.2993653283890751,0.23133423661128147,0.441988162304785,0.056,0.035,0.066,0.12300000000000003,0.11699999999999999,0.152,0.13100000000000003,0.18,0.052000000000000005,0.08899999999999998
25009,0.7285283130697903,0.030150956246864286,0.0007785671764396994,0.034102282150665096,0.00021836274731530802,0.017957736410168425,0.1882637821987569,0.06648029978729504,0.3104958892600668,0.19869743220446348,0.4243263787481747,0.056999999999999995,0.052,0.081,0.07600000000000001,0.10099999999999999,0.15799999999999997,0.126,0.16599999999999998,0.08700000000000001,0.096
25011,0.9143775734672006,0.010434880703931412,0.0021715832816289696,0.014876755598172486,0.0008319702182864234,0.020658243555756108,0.03664899317502397,0.028968993854015607,0.327912436986396,0.20911884538360612,0.43399972377598234,0.046,0.063,0.11699999999999999,0.094,0.128,0.188,0.14099999999999996,0.14,0.046,0.037000000000000005
25013,0.6477870925840469,0.07763121912868105,0.001275444803363585,0.021033088926489942,0.0002008238048847186,0.018930848245569058,0.23314148250696473,0.07566519076103279,0.37576079858709815,0.22760999721717856,0.3209640134346905,0.079,0.073,0.115,0.09699999999999998,0.127,0.16299999999999998,0.12200000000000001,0.13799999999999998,0.049999999999999996,0.03600000000000001
25015,0.8461079889465023,0.026832676126307946,0.0009935728257832149,0.051696836091532895,0.00046573726208588194,0.021368025584500263,0.052535163163287484,0.023626446329594073,0.232772689180646,0.32992487172324564,0.41367599276651423,0.06699999999999999,0.054000000000000006,0.08100000000000003,0.095,0.113,0.16399999999999995,0.139,0.16799999999999998,0.062,0.056999999999999995
25017,0.7407314319250323,0.04718775715898725,0.0010212999406740196,0.10816720995655807,0.0001907362162782835,0.02801334515600181,0.07468821964646818,0.04272635281646027,0.24570102314524808,0.16492876531907033,0.5466438587192213,0.046,0.034999999999999996,0.065,0.05900000000000001,0.08500000000000002,0.14,0.122,0.191,0.111,0.146
25019,0.7494856929119132,0.06648587993267252,0.005797643538432766,0.009818589863474846,0.0,0.04984103235459136,0.11857116139891528,0.017404508819063195,0.3003153837168555,0.2212358369349375,0.4610442705291438,0.023999999999999997,0.033,0.042000000000000016,0.065,0.07400000000000002,0.204,0.09800000000000002,0.243,0.10400000000000001,0.112
25021,0.7745602689744769,0.0611601549728161,0.0007899099849830299,0.10022019102511798,9.403690297417023e-05,0.023266176517393933,0.039909261622237846,0.03418823942296148,0.2451397803781043,0.17106125954727228,0.5496107206516619,0.043,0.034,0.062,0.058,0.084,0.14,0.124,0.192,0.10899999999999999,0.15200000000000002
25023,0.8266598507471524,0.08689113147553473,0.0010125193178027738,0.012477869643565568,0.00014013425256139756,0.037263868850129375,0.03555462571325374,0.03868184260860485,0.3351806621349382,0.21485130106790207,0.4112861941885549,0.04400000000000001,0.03300000000000001,0.071,0.07200000000000001,0.103,0.158,0.138,0.193,0.09499999999999999,0.09300000000000001
