SPATIAL,INC_TOTAL,INC_A,INC_B,INC_C,INC_D,INC_E,INC_F,INC_G,INC_H,INC_I,INC_J
38753,529,70.88600000000001,31.74,75.118,65.06700000000001,76.176,59.24799999999999,69.828,53.958,6.877000000000001,20.102
38754,523,119.767,95.18599999999999,62.237,71.128,49.162,64.852,20.92,21.966,4.184,14.121000000000002
38756,2299,282.77700000000004,170.12600000000003,448.305,245.993,349.448,312.66400000000004,200.01299999999998,174.724,75.867,41.382000000000005
38759,378,21.168,9.072000000000001,32.885999999999996,21.168,80.136,74.08800000000001,105.084,18.144000000000002,7.938000000000001,9.072000000000001
38760,348,80.04,35.844,91.872,62.98800000000001,30.972000000000005,24.012,21.924,0.0,0.0,0.0
38761,737,210.045,78.859,160.666,50.853,92.125,92.862,22.11,28.743,0.0,0.0
38762,881,143.603,101.315,242.275,113.649,140.079,98.67199999999998,27.311,14.096,0.0,0.0
38764,111,16.983,24.975,20.978999999999996,16.983,9.99,9.99,1.9980000000000002,0.0,8.991,0.0
38765,22,0.0,0.0,11.99,10.01,0.0,0.0,0.0,0.0,0.0,0.0
38767,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
38768,35,7.0,0.0,21.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
38769,721,203.32199999999997,80.031,139.874,62.727,108.871,74.263,5.047,30.282000000000004,12.257000000000001,5.047
38771,1051,181.823,177.61899999999997,178.67000000000002,97.74300000000001,168.16,167.109,30.479,35.734,4.204,9.459000000000001
38772,43,3.0100000000000002,0.0,3.9990000000000006,22.016000000000002,4.9879999999999995,3.0100000000000002,0.0,0.0,6.0200000000000005,0.0
38773,1202,258.43,171.88600000000002,211.55200000000002,153.856,181.50199999999998,127.41199999999999,38.464,48.08,8.414,0.0
38774,855,142.785,139.365,154.75500000000002,125.68499999999999,108.58500000000001,68.4,78.66,17.1,18.810000000000002,0.0
38778,576,156.096,44.928,91.008,61.056,73.72800000000001,72.0,51.264,25.919999999999998,0.0,0.0
38781,110,39.05,10.01,13.97,2.97,7.04,22.0,14.96,0.0,0.0,0.0
38801,11181,1062.195,928.023,1542.978,1386.444,1598.8830000000003,1990.2180000000003,1140.462,972.747,257.163,301.88700000000006
38804,6959,528.884,619.3510000000001,1092.563,598.4739999999999,1189.989,1141.2759999999998,911.629,514.9660000000001,139.18,222.68800000000002
38821,4811,418.55699999999996,404.124,740.894,639.863,635.052,1077.664,452.234,240.55,110.65299999999999,86.59800000000001
38824,3263,398.086,332.82599999999996,453.557,447.03099999999995,463.34599999999995,456.82000000000005,339.35200000000003,309.985,22.840999999999998,42.419000000000004
38826,1972,197.20000000000002,161.70399999999998,244.528,226.78,230.724,356.932,236.64,183.39600000000002,96.628,37.467999999999996
38827,1145,25.19,96.18,231.29,258.77,193.50499999999997,120.225,105.34,75.57000000000001,21.755,19.465
38828,1536,93.696,110.59200000000001,199.68,322.56,319.48800000000006,179.712,121.344,96.768,75.26400000000001,18.432000000000002
38829,6791,740.219,577.235,1154.47,1018.65,1113.724,1249.5439999999999,319.177,468.57900000000006,95.07399999999998,67.91
38833,1060,74.2,124.02,323.3,220.48000000000002,171.72,83.74,7.419999999999999,40.28,5.3,10.6
38834,11694,1099.236,1005.684,1742.406,1590.384,1964.592,2093.226,806.8860000000001,947.214,233.88,210.49200000000002
38838,521,59.915,96.90600000000002,76.06599999999999,14.067000000000002,51.058,155.779,29.176,38.032999999999994,0.0,0.0
38841,1009,100.9,73.657,90.81,209.872,143.278,124.10700000000001,140.251,80.72,17.153000000000002,28.251999999999995
38843,4378,433.422,315.21600000000007,844.9540000000001,647.9440000000001,485.958,770.528,420.288,271.436,126.96199999999999,56.914
38844,78,4.992,0.0,25.038,17.004,13.025999999999998,13.962,2.028,2.028,0.0,0.0
38846,897,86.112,58.305,142.623,121.992,182.091,141.726,81.627,66.37800000000001,16.146,0.0
38847,1218,101.09400000000001,86.478,193.662,224.112,199.75199999999998,181.482,120.58200000000001,108.40200000000002,1.218,0.0
38848,302,16.006,28.992,38.052,15.100000000000001,51.038,54.964,86.97600000000001,0.0,10.872000000000002,0.0
38849,2439,92.682,136.58399999999997,382.923,270.729,382.923,392.67900000000003,424.38599999999997,326.826,21.951000000000004,7.317
38850,1104,156.76799999999997,100.464,178.848,147.936,177.744,174.432,79.48800000000001,57.40800000000001,15.455999999999998,15.455999999999998
38851,2978,405.00800000000004,345.448,381.184,494.348,327.58,488.39199999999994,288.866,134.01,65.516,50.626000000000005
38852,3714,404.826,271.12199999999996,490.24800000000005,427.11,824.508,586.812,323.118,304.54799999999994,48.282000000000004,40.854000000000006
38855,1766,118.322,162.472,176.60000000000002,335.54,342.604,245.47400000000002,197.79199999999997,153.642,24.723999999999997,10.596
38856,740,53.28000000000001,90.28,113.22,62.160000000000004,79.92000000000002,156.88,77.7,56.24,31.080000000000002,19.980000000000004
38857,1382,46.98800000000001,99.504,135.436,280.546,187.95200000000003,351.028,142.346,102.26800000000001,8.292,27.64
38858,2853,465.03900000000004,134.091,467.89199999999994,333.801,470.745,370.89,350.91900000000004,216.828,17.118000000000002,22.824
38859,287,37.023,33.866,24.108,16.933,35.875,84.091,24.108,20.090000000000003,10.906,0.0
38860,2058,244.90200000000002,176.988,376.614,321.048,438.354,263.424,107.016,88.494,4.116,39.102
38862,814,65.12,66.74799999999999,103.378,77.33,176.638,138.38000000000002,83.84200000000001,74.888,0.0,27.676000000000002
38863,7298,649.522,576.542,744.396,1021.7200000000001,1255.2559999999999,1605.56,707.906,532.754,94.87400000000001,109.47
38864,678,27.12,79.326,92.20800000000001,86.784,84.75,178.31400000000002,115.938,14.238000000000001,0.0,0.0
38865,1777,165.26100000000002,111.95100000000001,344.73799999999994,204.35500000000002,350.06899999999996,243.44899999999996,184.80800000000002,142.16,21.324,10.662
38866,4628,430.40400000000005,300.82,620.152,254.54,675.688,805.2719999999999,485.94,833.04,111.072,106.444
38868,1982,160.542,105.04599999999999,261.624,469.734,319.10200000000003,368.65200000000004,156.578,122.884,15.856,5.946
38869,150,4.050000000000001,7.95,55.95,13.049999999999999,34.05,4.050000000000001,18.0,13.049999999999999,0.0,0.0
38870,1042,38.554,162.552,79.192,129.208,110.452,186.518,169.846,143.79600000000002,20.84,0.0
38871,658,28.293999999999997,44.086000000000006,86.19800000000001,84.882,82.25,159.894,78.302,57.245999999999995,30.926,7.238
38873,1100,130.9,121.0,117.7,215.6,171.6,272.8,48.400000000000006,20.9,0.0,0.0
38876,591,52.008,34.278,186.756,69.738,101.061,83.922,50.23500000000001,7.0920000000000005,5.91,0.0
38878,1029,87.465,122.45100000000001,222.26400000000004,150.23399999999998,123.47999999999999,159.495,80.262,45.276,40.131,0.0
38879,356,44.144,37.024,128.16,55.892,39.160000000000004,51.976,0.0,0.0,0.0,0.0
38901,6264,714.096,595.08,1102.4640000000002,1039.824,501.12,839.3760000000001,657.72,526.176,175.392,112.75200000000001
38913,131,15.065000000000001,15.065000000000001,9.956,0.0,45.06399999999999,31.046999999999997,7.991,6.943,0.0,0.0
38914,219,37.010999999999996,31.098,28.032,21.900000000000002,51.027,38.982000000000006,10.950000000000001,0.0,0.0,0.0
38915,1582,226.22600000000003,180.348,316.40000000000003,148.708,185.094,287.924,161.36399999999998,53.788000000000004,6.328,17.402
38916,2235,413.475,212.325,386.65500000000003,268.2,295.02000000000004,339.71999999999997,194.445,120.69000000000001,2.235,0.0
38917,1360,159.12,43.52,213.52,184.96,254.32,254.32,102.0,85.68,12.240000000000002,50.32000000000001
38920,306,52.02,28.152,30.906,64.872,29.988,44.982,22.032000000000004,33.048,0.0,0.0
38921,1619,173.233,207.232,301.134,281.70599999999996,207.232,160.281,153.805,114.94899999999998,19.428,0.0
38922,1450,171.10000000000002,134.85000000000002,200.10000000000002,182.7,160.95,358.15,127.60000000000001,101.50000000000001,8.700000000000001,4.3500000000000005
38923,463,30.095000000000002,16.205000000000002,99.082,32.873,20.835,74.08,169.92100000000002,19.909,0.0,0.0
38924,312,93.91199999999999,58.96799999999999,54.912000000000006,22.151999999999997,16.848000000000003,39.936,14.976,0.936,5.928,3.12
38925,1037,159.698,68.44200000000001,206.36299999999997,70.516,215.69600000000003,172.142,108.88499999999999,35.258,0.0,0.0
38927,435,79.17,20.88,66.12,50.025000000000006,63.074999999999996,100.05000000000001,16.095000000000002,23.055,16.965,0.0
38928,103,8.960999999999999,39.964,11.020999999999999,18.951999999999998,15.965,8.034,0.0,0.0,0.0,0.0
38929,599,128.186,115.008,83.86000000000001,0.0,176.70499999999998,8.985,40.732000000000006,31.148000000000003,13.777,0.0
38930,8758,2163.226,858.284,1129.782,893.3159999999999,937.106,1226.1200000000001,499.206,656.85,297.77200000000005,87.58
38940,727,15.994000000000002,130.13299999999998,42.166,69.792,127.95200000000001,95.23700000000001,53.071,140.311,26.172000000000004,26.899000000000004
38941,1414,309.66599999999994,161.196,258.762,240.38000000000002,138.572,131.502,124.43200000000002,31.108000000000004,1.414,16.968
38943,99,0.0,0.0,0.0,19.997999999999998,13.958999999999998,0.0,13.958999999999998,37.026,0.0,13.958999999999998
38944,217,39.928,14.105,31.031000000000002,11.935,11.935,96.999,3.9060000000000006,3.9060000000000006,3.038,0.0
38945,22,0.0,0.0,17.996,0.0,0.0,4.004,0.0,0.0,0.0,0.0
38946,96,19.968000000000004,14.975999999999999,23.04,7.968,7.007999999999999,23.04,0.0,0.0,0.0,0.0
38947,214,87.95400000000001,22.042,13.91,7.918000000000001,5.991999999999999,32.956,2.9959999999999996,0.0,0.0,40.018
38948,1232,137.98399999999998,231.616,193.424,119.50399999999999,129.35999999999999,315.392,66.528,22.176000000000002,0.0,16.016000000000002
38949,68,0.0,0.0,17.0,29.988,0.0,0.0,0.0,21.012,0.0,0.0
38950,149,25.926,14.006,23.989,52.001,0.0,11.026000000000002,0.0,0.0,22.052000000000003,0.0
38951,385,28.875,20.020000000000003,90.08999999999999,75.845,50.82,63.910000000000004,25.025000000000002,23.87,6.16,0.0
38952,188,38.916,11.092,33.088,31.020000000000003,30.080000000000002,18.988,12.032,6.016,0.9400000000000001,6.016
38953,198,0.0,10.097999999999999,0.0,13.068000000000001,74.052,55.044000000000004,10.097999999999999,36.036,0.0,0.0
38954,418,66.88,12.122,147.97199999999998,71.06,25.08,79.002,15.884,0.0,0.0,0.0
38957,302,26.878000000000004,66.13799999999999,22.951999999999998,10.872000000000002,22.046,77.01,55.87,3.926,16.006,0.0
38958,11,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38961,228,4.104,15.96,35.112,31.008000000000003,96.89999999999999,35.112,0.0,0.0,10.032000000000002,0.0
38962,69,30.981,18.009,0.0,0.0,6.968999999999999,0.0,12.972,0.0,0.0,0.0
38963,346,73.006,34.946,35.984,66.086,35.984,31.14,23.874000000000002,32.87,12.110000000000001,0.0
38964,42,0.0,0.0,0.0,0.0,7.013999999999999,11.004000000000001,23.982000000000003,0.0,0.0,0.0
38965,3491,394.483,331.645,506.195,443.357,474.776,740.092,310.699,223.424,34.910000000000004,31.419000000000004
38966,343,83.006,14.062999999999999,30.869999999999997,77.86099999999999,97.06900000000002,31.899000000000004,6.86,1.029,0.0,0.0
38967,2624,556.288,81.344,448.704,286.016,191.552,511.68,228.28799999999998,262.40000000000003,31.488,26.240000000000002
39038,2167,450.73600000000005,283.877,416.064,400.895,205.865,201.53100000000003,65.00999999999999,97.515,8.668000000000001,41.173
39039,804,158.38799999999998,102.108,132.66,61.908,58.69199999999999,135.87599999999998,90.04799999999999,42.612,20.904000000000003,0.0
39040,1391,133.536,43.121,214.214,221.169,303.238,132.145,146.055,171.09300000000002,9.736999999999998,18.083000000000002
39041,1318,101.486,101.486,225.37800000000001,121.256,399.354,159.478,106.75800000000001,68.536,23.724000000000004,10.544
39042,13169,553.0980000000001,368.73199999999997,1093.027,1145.703,1856.8289999999997,2646.969,1949.0120000000002,2199.223,724.295,618.943
39044,1416,87.792,103.368,94.872,212.4,335.592,138.768,120.36000000000001,196.824,45.312,77.88
39045,440,32.12,40.92000000000001,65.12,98.12,50.160000000000004,46.199999999999996,10.12,98.12,0.0,0.0
39046,9440,1255.52,896.8,972.32,887.36,1227.2,1529.28,953.4399999999999,972.32,424.8,320.96000000000004
39047,14898,417.14399999999995,208.57199999999997,715.104,1042.8600000000001,1474.902,3128.58,2234.7,3337.1519999999996,1355.718,998.166
39051,5869,868.6120000000001,557.555,968.385,663.197,809.922,962.5159999999998,399.09200000000004,363.878,70.428,211.28400000000002
39054,145,22.04,12.035,16.965,12.035,43.935,37.99,0.0,0.0,0.0,0.0
39056,9256,592.384,314.704,638.6640000000001,944.112,1416.168,1601.2880000000002,1499.472,1305.0959999999998,573.872,370.24
39057,669,117.07499999999999,169.257,66.9,82.287,88.977,80.28,12.042000000000002,34.788000000000004,0.0,18.063000000000002
39059,4137,744.66,351.64500000000004,661.92,492.30300000000005,608.139,575.043,335.09700000000004,256.49399999999997,99.288,8.274000000000001
39061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39062,202,21.008000000000003,18.988,39.996,22.018,35.956,42.016000000000005,10.100000000000001,11.918000000000001,0.0,0.0
39063,1227,250.308,105.52199999999999,310.431,158.28300000000002,148.46699999999998,143.559,26.994000000000003,73.61999999999999,4.908,6.135
39066,1487,102.60300000000001,141.26500000000001,150.18699999999998,273.608,160.59600000000003,350.932,132.34300000000002,151.67399999999998,13.383000000000001,10.408999999999999
39067,593,49.219,55.742,65.23,55.14900000000001,100.81,99.03099999999999,142.913,11.267,14.232000000000001,0.0
39069,1812,431.25600000000003,195.69600000000003,378.70799999999997,257.304,168.51600000000002,248.24399999999997,110.532,18.12,0.0,0.0
39071,2229,127.05300000000001,160.48800000000003,234.045,291.999,238.503,419.052,329.89200000000005,225.129,64.64099999999999,135.969
39073,6955,361.66,403.39,799.825,758.095,980.6549999999999,1251.8999999999999,1022.385,1050.205,250.38000000000002,90.415
39074,5479,788.9760000000001,367.093,997.178,920.4720000000001,679.396,827.329,460.23600000000005,290.387,16.437,131.496
39078,345,30.014999999999997,44.160000000000004,51.06000000000001,54.855000000000004,14.834999999999999,86.94,46.92,1.035,1.035,14.144999999999998
39079,517,123.046,56.87,81.169,72.89699999999999,39.809,99.781,33.088,3.102,7.2379999999999995,0.0
39082,428,17.12,35.952000000000005,41.088,48.792,109.14,104.00399999999999,20.972,50.932,0.0,0.0
39083,3477,399.855,403.332,587.6129999999999,417.24,678.015,399.855,239.913,246.867,48.678,55.632
39086,561,67.881,98.175,131.274,86.955,75.174,70.125,11.781,7.853999999999999,0.0,11.781
39088,35,0.0,0.0,15.015,0.0,12.985,0.0,7.0,0.0,0.0,0.0
39090,5123,722.343,527.6690000000001,763.327,696.7280000000001,671.113,696.7280000000001,486.685,312.503,122.952,122.952
39092,1009,162.449,49.441,177.58400000000003,183.638,111.999,139.24200000000002,82.73799999999999,50.45,6.054,46.414
39094,1215,165.24,95.985,223.56,184.68,112.99500000000002,228.42,86.26499999999999,108.135,9.72,0.0
39095,2706,882.1560000000001,232.71599999999998,405.9,338.25,289.542,246.24599999999998,184.008,100.12200000000001,13.530000000000001,16.236
39096,430,107.07,0.0,77.83000000000001,24.939999999999998,64.07,79.98000000000002,27.95,21.07,27.09,0.0
39097,206,29.045999999999996,31.93,24.101999999999997,80.958,10.918,22.041999999999998,0.0,0.0,0.0,7.0040000000000004
39108,707,57.97399999999999,110.999,96.859,120.19000000000001,62.21600000000001,146.349,33.936,70.7,7.777000000000001,0.0
39110,14696,382.09600000000006,352.704,514.36,426.18399999999997,1249.16,2116.224,2189.7039999999997,3600.52,1675.344,2204.4
39111,3386,369.074,396.162,528.216,490.96999999999997,484.19800000000004,436.79400000000004,260.722,291.19599999999997,81.264,54.176
39113,141,46.952999999999996,21.009,20.022,29.046000000000003,11.985000000000001,11.985000000000001,0.0,0.0,0.0,0.0
39114,3534,477.09000000000003,268.584,399.342,455.886,703.266,523.032,289.78799999999995,360.46799999999996,14.136000000000001,45.94200000000001
39115,16,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
39116,691,24.185000000000002,53.898,228.03,46.297000000000004,91.212,75.319,60.117,85.684,26.258,0.6910000000000001
39117,3755,277.87000000000006,202.77,796.06,630.84,503.17,713.45,322.92999999999995,217.79,26.284999999999997,63.83500000000001
39119,2073,348.264,132.672,358.629,292.29299999999995,250.833,250.833,217.665,194.862,6.219,22.803
39120,11686,1834.702,1063.426,1834.702,1554.238,1647.7259999999999,1565.9240000000002,888.136,853.078,198.662,233.72
39140,930,121.83,108.80999999999999,151.59,60.45,157.17,123.69000000000001,100.44000000000001,95.79,7.44,2.79
39144,234,36.972,29.952,62.94599999999999,14.04,36.972,14.04,0.0,39.077999999999996,0.0,0.0
39145,1914,114.83999999999999,178.00200000000004,350.262,264.132,128.238,354.09,137.80800000000002,231.594,120.58200000000001,34.452000000000005
39146,860,172.0,59.34,128.14,186.62,103.2,128.14,61.059999999999995,1.72,19.78,0.0
39149,462,91.93799999999999,14.784,92.86200000000001,54.053999999999995,36.036,74.84400000000001,12.935999999999998,70.224,0.0,13.86
39150,2161,564.0210000000001,198.81199999999998,306.86199999999997,302.54,278.769,300.379,108.05000000000001,88.60099999999998,10.805,4.322
39152,496,57.04,11.904,103.168,22.816,64.976,124.992,45.135999999999996,4.96,61.008,0.0
39153,1428,218.484,145.65599999999998,275.604,197.06400000000002,178.5,225.624,65.688,72.82799999999999,37.128,14.280000000000001
39154,3328,216.32,166.4,282.88,369.408,366.08,658.9440000000001,419.328,575.744,166.4,106.49600000000001
39156,155,0.0,31.930000000000003,0.0,0.0,75.02,0.0,0.0,48.05,0.0,0.0
39157,10373,560.142,373.42800000000005,954.316,933.5699999999999,1742.6640000000002,2344.2980000000002,1172.1490000000001,1255.133,383.80100000000004,653.499
39159,1374,145.644,188.23799999999997,272.052,244.57200000000003,254.19,158.01000000000002,38.471999999999994,42.594,19.235999999999997,10.992
39160,1057,238.882,180.747,140.58100000000002,178.63299999999998,191.31700000000004,63.419999999999995,44.394000000000005,11.627,5.285,2.114
39162,21,6.006,0.0,12.999,1.008,1.008,0.0,0.0,0.0,0.0,0.0
39166,178,33.998,32.04,32.93,32.93,11.036,3.0260000000000002,32.04,0.0,0.0,0.0
39167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39168,2513,326.69,190.988,557.886,226.17,354.33299999999997,439.775,123.137,228.683,60.312000000000005,2.513
39169,929,355.80699999999996,84.539,151.427,127.27299999999998,67.817,102.19,13.005999999999998,22.296,0.0,4.6450000000000005
39170,3605,97.33500000000001,75.705,331.65999999999997,346.08,684.95,652.5050000000001,508.30499999999995,638.0849999999999,169.435,100.93999999999998
39174,42,0.0,12.012,7.98,0.0,22.008000000000003,0.0,0.0,0.0,0.0,0.0
39175,1560,123.24,209.04000000000002,204.36,159.11999999999998,124.8,307.32,238.68,123.24,46.8,21.839999999999996
39176,697,142.885,52.275,84.337,66.215,55.063,133.127,92.004,29.274,11.152000000000001,32.062
39177,64,9.024,0.0,28.991999999999997,9.984,3.008,8.0,3.008,1.984,0.0,0.0
39179,444,70.152,35.076,30.192000000000004,52.836000000000006,64.824,79.92,23.088,56.832,6.215999999999999,24.863999999999997
39180,12638,1402.818,985.764,1655.578,1541.836,1731.4059999999997,2148.46,1390.18,1263.8000000000002,303.312,214.846
39183,5683,801.3029999999999,511.46999999999997,841.0840000000001,483.055,642.179,869.499,710.375,466.0059999999999,204.58800000000002,153.44100000000003
39189,1376,137.6,133.47199999999998,214.656,123.83999999999999,174.752,276.576,71.552,110.08,34.4,100.448
39191,2723,275.02299999999997,144.319,280.469,362.159,457.46400000000006,550.0459999999999,318.591,206.948,54.46,73.52100000000002
39192,492,71.832,68.88000000000001,115.12799999999999,42.803999999999995,74.78399999999999,71.832,13.775999999999998,31.98,0.0,0.0
39193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39194,6053,1416.4019999999998,671.883,1065.3280000000002,526.611,847.4200000000001,635.5649999999999,508.45200000000006,236.067,72.636,66.58300000000001
39201,298,78.07600000000001,13.112000000000002,0.0,42.017999999999994,20.860000000000003,48.87199999999999,20.860000000000003,55.13,14.006,5.066000000000001
39202,3569,649.558,378.31399999999996,438.987,378.31399999999996,435.418,542.4879999999999,264.10600000000005,182.01899999999998,103.50099999999999,192.72600000000003
39203,1985,615.35,224.305,426.775,226.29000000000002,299.735,69.47500000000001,45.655,47.64,15.88,15.88
39204,6339,1014.24,709.968,1122.003,1122.003,849.426,919.155,424.713,126.78,38.034,6.339
39206,10238,1423.082,1023.8000000000001,1679.0319999999997,1228.56,1597.128,1545.9379999999999,747.3739999999999,675.7080000000001,71.666,235.474
39208,11172,536.256,782.0400000000001,1396.5,1575.252,1966.2720000000002,2446.6679999999997,1072.512,1016.6519999999999,301.64400000000006,78.204
39209,9746,1900.47,994.092,2036.914,1481.392,1159.7740000000001,1344.948,409.33200000000005,282.63399999999996,68.222,77.968
39211,10329,743.6880000000001,289.212,970.926,950.268,1549.35,1776.588,1291.125,1384.086,506.12100000000004,867.6360000000001
39212,11553,1155.3,739.392,1594.314,1421.0190000000002,1894.6919999999998,2183.517,1351.701,878.028,277.272,46.212
39213,8568,1902.096,899.64,1576.512,1413.72,993.8879999999999,959.6159999999999,471.24,282.744,68.544,8.568
39216,1535,93.63499999999999,81.355,308.535,102.84500000000001,228.715,202.62,99.775,176.525,118.195,122.8
39217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39218,2478,104.07600000000001,136.29,277.53599999999994,337.00800000000004,512.946,560.028,332.052,195.762,14.868,7.434
39232,3306,353.742,16.53,221.502,449.61600000000004,525.654,542.184,505.818,307.458,198.35999999999999,181.83
39269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39272,4660,205.04000000000002,163.10000000000002,377.46000000000004,517.26,717.64,1053.16,722.3,610.46,242.32000000000002,41.940000000000005
39301,10229,1012.671,1227.48,1779.8459999999998,1370.6860000000001,1830.991,1135.419,777.404,828.549,112.519,153.435
39305,8264,495.84,528.896,1041.264,859.4560000000001,1066.056,1330.5040000000001,1173.4879999999998,966.8879999999999,487.576,314.032
39307,6184,797.736,618.4000000000001,1341.9279999999999,797.736,853.392,921.4159999999999,507.0879999999999,309.20000000000005,24.736,12.368
39309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39320,603,30.752999999999997,0.0,104.922,0.0,106.731,48.24,103.716,74.16900000000001,104.922,28.944
39322,590,12.98,79.06,53.1,195.29000000000002,41.88999999999999,37.76,27.73,61.949999999999996,80.24000000000001,0.0
39323,501,81.162,25.05,41.081999999999994,120.24,104.20800000000001,72.144,29.057999999999996,14.027999999999999,14.027999999999999,1.002
39325,2416,173.95200000000003,154.624,401.05600000000004,265.76,277.84000000000003,471.12,273.008,248.848,82.144,70.064
39326,238,31.892000000000003,20.944000000000003,69.02,16.898,19.04,49.98,18.088,11.9,0.0,0.0
39327,1444,138.624,89.528,129.96,128.51600000000002,183.388,271.472,222.376,177.61200000000002,63.53600000000001,40.431999999999995
39328,1636,284.664,175.052,193.048,325.56399999999996,348.468,111.248,125.972,55.624,9.816,6.5440000000000005
39330,876,49.056,21.900000000000002,70.08,99.864,169.068,98.988,78.84,253.164,11.388000000000002,23.652
39332,611,20.163,76.986,70.87599999999999,53.76800000000001,105.09199999999998,141.14100000000002,56.82300000000001,59.266999999999996,26.884000000000004,0.0
39335,1150,164.45000000000002,54.05,150.65,244.95,165.60000000000002,174.79999999999998,69.0,42.550000000000004,72.45,11.5
39336,426,0.0,31.95,95.85000000000001,106.926,66.882,75.828,40.896,0.0,6.816,0.0
39337,756,58.967999999999996,62.748000000000005,76.356,170.1,65.77199999999999,148.932,84.672,62.748000000000005,0.0,24.948
39338,1428,212.772,68.544,235.62,279.88800000000003,144.22799999999998,198.49200000000002,151.368,91.392,14.280000000000001,29.988000000000003
39339,6161,936.472,597.617,1078.175,603.778,868.7009999999999,1053.5310000000002,345.01599999999996,462.075,117.059,98.57600000000001
39341,2499,437.325,232.40700000000004,449.82,209.91600000000003,409.83599999999996,414.834,239.904,54.97800000000001,37.485,9.996
39342,529,47.081,42.849000000000004,74.06,73.00200000000001,111.08999999999999,119.025,29.095,26.979,3.174,3.174
39345,2592,274.752,316.224,500.25600000000003,355.1039999999999,438.04799999999994,339.552,215.13600000000002,114.04800000000002,12.96,25.92
39346,898,99.678,99.678,138.292,70.94200000000001,204.744,120.33200000000001,53.879999999999995,79.024,8.98,21.552
39347,699,130.014,81.783,125.82,62.91,118.13099999999999,67.104,65.007,21.669,25.863000000000003,0.0
39348,428,175.052,35.952000000000005,23.112000000000002,83.032,27.82,59.92000000000001,0.0,23.112000000000002,0.0,0.0
39350,9157,924.857,741.717,1336.922,1291.137,1346.079,1556.69,723.403,760.0310000000001,247.23900000000003,228.925
39352,185,15.909999999999998,0.0,59.015,0.0,37.925,10.915000000000001,27.935,12.950000000000001,19.980000000000004,0.0
39354,769,49.985,83.052,153.8,130.73000000000002,113.81200000000001,92.28,90.742,46.14,0.0,7.69
39355,2830,328.28,336.77000000000004,396.20000000000005,311.3,350.92,591.47,294.32000000000005,158.48,45.28,16.98
39356,281,46.92699999999999,0.0,19.950999999999997,30.91,35.125,66.878,75.87,0.0,0.0,5.058000000000001
39358,655,64.19,75.97999999999999,224.01000000000002,72.05,98.905,68.12,22.270000000000003,26.2,3.93,0.0
39359,107,0.0,16.05,14.980000000000002,11.021,9.951000000000002,14.017000000000001,23.005,8.988000000000001,5.029,3.9590000000000005
39360,1451,137.845,130.59,281.49399999999997,294.553,187.179,142.198,76.90299999999999,82.70700000000001,62.392999999999994,55.138
39361,631,71.303,44.800999999999995,104.74600000000001,66.886,95.91199999999999,47.955999999999996,150.178,22.085,27.133,0.0
39362,1010,178.76999999999998,62.62,269.67,161.6,107.06,90.89999999999999,41.41,68.68,28.279999999999998,0.0
39363,743,28.977,77.272,199.86699999999996,92.875,95.84700000000001,129.28199999999998,80.24400000000001,11.888,23.033,3.715
39364,1191,173.886,54.786,136.965,152.448,165.549,347.772,47.64,76.224,0.0,34.538999999999994
39365,2589,287.379,238.188,473.787,383.172,271.84499999999997,468.60900000000004,243.366,176.05200000000002,31.068,15.534
39366,636,61.056000000000004,127.2,50.244,92.22,118.932,87.13199999999999,57.239999999999995,31.164,0.0,12.084
39367,5559,600.3720000000001,700.434,728.229,650.4029999999999,561.459,1022.856,500.31,622.608,72.26700000000001,105.621
39401,16720,2825.68,1705.4399999999998,2842.4,2123.44,2223.76,2558.16,1287.44,752.4,150.48000000000002,267.52
39402,15772,1435.252,725.512,1261.76,1230.216,2097.676,2902.048,2350.028,1955.728,741.284,1072.496
39406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39421,1018,153.718,88.56599999999999,154.736,157.79,153.718,215.816,30.54,57.007999999999996,4.072,0.0
39422,2032,353.568,134.112,225.552,314.96,363.728,296.67199999999997,170.68800000000002,97.536,54.864000000000004,22.352000000000004
39423,1024,66.56,143.36,136.192,153.6,178.176,154.624,122.88,36.864000000000004,30.72,0.0
39425,642,82.176,35.952,91.80600000000001,68.694,68.694,179.118,19.259999999999998,0.0,96.3,0.0
39426,6172,678.92,296.25600000000003,567.824,561.6519999999999,1024.5520000000001,1110.96,1043.068,617.2,209.848,67.89200000000001
39427,651,143.22,78.771,85.932,89.18699999999998,85.281,55.986,14.322000000000001,42.966,22.134,33.852000000000004
39428,3322,325.55600000000004,448.47,574.706,504.94399999999996,465.08000000000004,398.64,235.86199999999997,298.97999999999996,56.474000000000004,9.966000000000001
