SPATIAL,RAC_TOTAL,RAC_WHITE,RAC_BLACK,RAC_INDIAN,RAC_ASIAN,RAC_PACIFIC,RAC_OTHER,RAC_HISPANIC
39367,14762,8766,5673,45,15,0,109,154
39401,43321,17414,23507,22,484,3,818,1073
39402,41877,29434,9812,144,848,0,376,1263
39406,2001,1113,770,8,45,0,8,57
39421,2370,707,1655,0,0,0,8,0
39422,5308,2444,2830,1,4,0,27,2
39423,2711,1759,911,0,0,0,24,17
39425,1748,1593,68,0,0,0,87,0
39426,17285,15681,597,26,92,0,206,683
39427,1571,849,722,0,0,0,0,0
39428,9490,5093,4189,0,29,13,53,113
39429,16929,9886,6467,0,108,0,129,339
39437,13626,10822,2373,0,16,0,86,329
39439,4226,1433,2590,151,0,0,52,0
39440,20546,6737,12275,0,174,0,185,1175
39443,21709,17517,2950,53,138,0,283,768
39451,6857,4355,2166,20,0,0,170,146
39452,27330,24341,1742,67,287,0,334,559
39455,9767,8026,1219,71,0,0,259,192
39456,1020,508,506,0,0,0,2,4
39459,4110,2985,391,0,0,0,0,734
39461,646,625,0,15,0,0,6,0
39462,1121,805,295,0,8,0,11,2
39464,2031,2031,0,0,0,0,0,0
39465,21218,16905,2671,81,128,0,473,960
39466,27297,21135,4806,0,130,0,350,876
39470,11934,9406,1883,74,18,0,313,240
39474,5553,2013,3515,0,0,0,7,18
39475,12433,10766,1377,5,21,0,116,148
39476,8011,7000,845,0,0,0,51,115
39477,698,656,31,0,0,0,8,3
39478,2283,1123,1160,0,0,0,0,0
39479,5461,5259,154,0,0,0,40,8
39480,2887,2531,283,0,50,0,16,7
39481,1568,1568,0,0,0,0,0,0
39482,10151,8997,936,3,19,0,24,172
39483,6427,5411,956,0,0,0,37,23
39501,22159,7669,12018,42,387,5,470,1568
39503,52387,32960,14420,203,759,12,1031,3002
39507,16771,11367,3721,121,121,0,535,906
39520,16831,13529,2272,0,12,0,473,545
39525,8341,7793,119,0,0,0,29,400
39530,8002,3538,2883,11,730,0,356,484
39531,17752,10443,4147,26,387,0,868,1881
39532,36207,26472,4063,4,2725,0,1923,1020
39534,2650,1582,477,7,118,0,115,351
39540,9422,5553,1992,274,665,0,280,658
39553,17257,9508,5581,0,541,0,85,1542
39556,7655,7300,33,0,0,0,33,289
39560,17388,14432,1720,13,610,0,183,430
39561,2785,2720,18,0,24,0,11,12
39562,17333,15900,1199,0,0,0,93,141
39563,13664,3125,10047,15,10,0,133,334
39564,39662,30607,4338,122,775,0,1210,2610
39565,18314,15921,1071,118,239,0,475,490
39567,11347,7191,2877,107,35,0,117,1020
39571,13674,10698,2156,38,273,0,178,331
39572,1445,961,446,0,0,0,18,20
39573,8090,6870,1050,28,0,0,10,132
39574,12476,11829,285,71,42,0,133,116
39576,5893,4603,1079,0,27,0,53,131
39577,9944,6650,2931,49,0,0,27,287
39581,10847,4818,3947,93,313,0,249,1427
39601,23519,14755,8359,6,242,0,38,119
39629,6464,4892,1520,0,0,0,52,0
39630,794,267,527,0,0,0,0,0
39631,3487,961,2467,0,7,0,52,0
39633,1322,467,815,0,2,0,6,32
39635,249,249,0,0,0,0,0,0
39638,3351,1598,1753,0,0,0,0,0
39641,3729,3148,581,0,0,0,0,0
39643,1194,668,454,62,0,0,10,0
39645,5169,2917,2203,0,9,0,5,35
39647,1399,1353,45,1,0,0,0,0
39648,21584,7990,12872,146,97,0,108,371
39652,7730,3751,3941,0,18,0,20,0
39653,2797,1859,854,0,3,0,0,81
39654,5170,3316,1800,6,0,0,38,10
39656,784,388,390,0,0,0,6,0
39657,1569,995,445,0,3,0,57,69
39661,2617,1117,1500,0,0,0,0,0
39662,1240,953,287,0,0,0,0,0
39663,3381,1622,1692,0,0,0,25,42
39664,2093,1917,176,0,0,0,0,0
39665,1293,793,468,0,0,0,32,0
39666,10574,6166,3928,12,76,5,27,360
39667,12334,6338,5747,9,48,0,115,77
39668,498,207,291,0,0,0,0,0
39669,5192,1425,3764,0,3,0,0,0
39701,13781,4048,9163,27,220,9,42,272
39702,23161,11993,10568,34,0,0,206,360
39705,13848,8819,4080,30,273,4,216,426
39730,10863,5111,5446,0,5,0,169,132
39735,3679,2241,1385,21,11,6,4,11
39736,221,24,180,0,0,0,0,17
39737,374,82,292,0,0,0,0,0
39739,2034,682,1331,10,3,0,0,8
39740,5017,4445,447,7,7,0,41,70
39741,1668,1214,454,0,0,0,0,0
39743,1385,192,1162,3,0,0,28,0
39744,5401,4178,1152,0,0,0,32,39
39745,924,655,101,0,0,0,12,156
39746,3530,3075,354,0,0,0,75,26
39747,1678,766,908,0,0,0,4,0
39750,2480,1605,798,0,0,0,60,17
39751,1693,1238,452,0,0,0,0,3
39752,2913,2584,210,16,16,0,15,72
39755,653,301,329,0,0,0,10,13
39756,1816,333,1428,12,0,0,0,43
39759,43449,24172,16391,36,1497,0,636,717
39760,0,0,0,0,0,0,0,0
39762,3066,2153,733,4,20,0,69,87
39766,2981,2363,589,0,0,0,29,0
39767,558,552,0,0,0,0,0,6
39769,1971,1560,411,0,0,0,0,0
39771,96,65,31,0,0,0,0,0
39772,1576,896,669,0,0,0,11,0
39773,16293,6412,9447,57,135,0,41,201
39776,1581,811,705,5,0,0,60,0
39813,2213,674,1439,0,51,16,0,33
39815,1956,284,1404,3,0,0,20,245
39817,10969,5247,5477,0,0,0,46,199
39819,10328,5272,3865,63,120,0,73,935
39823,8053,3591,4166,3,67,0,54,172
39824,446,222,224,0,0,0,0,0
39825,1204,911,159,0,4,0,14,116
39826,453,104,346,0,0,0,0,3
39827,4321,3502,409,0,89,0,38,283
39828,15179,6870,5649,91,48,38,195,2288
39834,2399,1863,485,11,0,0,2,38
39836,519,295,224,0,0,0,0,0
39837,6110,4116,1943,38,0,0,7,6
39840,5417,1441,3801,0,132,0,3,40
39841,766,292,403,0,0,0,0,71
39842,8289,2870,5137,0,21,0,41,220
39845,7815,4792,2729,0,35,0,48,211
39846,1784,587,1027,0,0,0,72,98
39851,2053,564,1376,0,0,0,107,6
39854,2095,1032,1013,0,12,5,12,21
39859,1148,987,113,0,0,0,2,46
39861,1178,658,473,0,0,0,6,41
39862,1352,649,654,12,0,0,0,37
39866,2346,782,1320,0,0,0,83,161
39867,590,233,198,10,0,0,0,149
39870,2153,964,1038,0,27,0,10,114
39877,304,190,102,3,0,0,0,9
39885,99,78,21,0,0,0,0,0
39886,1439,878,561,0,0,0,0,0
39897,3645,2592,912,20,0,0,27,94
40003,2038,1985,7,0,7,0,31,8
40004,29494,25725,2234,127,75,0,502,831
40006,5008,4911,0,0,0,0,16,81
40007,238,238,0,0,0,0,0,0
40008,3614,3535,60,4,2,0,8,5
40009,1059,1020,0,0,15,0,24,0
40010,743,632,23,12,0,0,76,0
40011,2229,2115,16,0,0,0,7,91
40012,458,445,0,0,0,0,13,0
40013,5332,5124,93,0,0,0,115,0
40014,20649,18624,636,28,268,0,327,766
40019,3738,3030,288,0,0,0,94,326
40020,165,163,0,0,0,0,2,0
40022,1058,959,0,0,10,0,3,86
40023,4671,4508,90,0,16,0,0,57
40025,45,37,0,0,4,0,0,4
40026,5748,5381,75,11,58,14,41,168
40031,24597,20981,1632,41,229,14,544,1156
40033,12972,10891,1413,0,116,0,96,456
40036,225,225,0,0,0,0,0,0
40037,2670,2596,16,0,17,0,37,4
40040,456,455,0,0,0,0,0,1
40041,336,304,20,0,0,0,12,0
40045,3203,3130,0,5,1,0,35,32
40046,1597,1494,19,0,0,0,30,54
40047,20290,19547,160,0,48,23,315,197
40048,137,137,0,0,0,0,0,0
40049,108,108,0,0,0,0,0,0
40050,1777,1658,59,6,0,0,20,34
40051,4252,4156,11,3,10,0,28,44
40052,655,629,0,0,0,0,0,26
40055,2167,1840,74,16,0,0,44,193
40056,3483,2996,111,8,26,0,201,141
40057,3279,3239,34,0,0,0,6,0
40058,73,73,0,0,0,0,0,0
40059,18614,16580,769,22,622,0,229,392
40060,1024,999,10,0,0,0,0,15
40062,264,264,0,0,0,0,0,0
40063,420,285,125,0,0,0,5,5
40065,30359,23371,2427,11,374,0,867,3309
40067,5368,4205,556,0,38,0,157,412
40068,1891,1750,3,20,0,11,92,15
40069,8617,7477,696,0,17,0,185,242
40070,428,418,10,0,0,0,0,0
40071,15470,14345,246,11,103,0,366,399
40075,1332,1298,5,0,29,0,0,0
40076,2301,2140,5,6,0,0,15,135
40077,375,375,0,0,0,0,0,0
40078,2283,2056,11,0,0,0,42,174
40104,889,889,0,0,0,0,0,0
40107,2303,2284,0,0,19,0,0,0
40108,12138,11208,149,38,89,0,180,474
40109,2023,1980,0,0,0,0,37,6
40110,12,12,0,0,0,0,0,0
40111,1480,1410,61,0,0,0,0,9
40115,577,529,0,0,0,0,0,48
40117,2356,2088,155,0,20,0,68,25
40118,9433,7727,273,0,13,0,97,1323
40119,1808,1782,0,0,0,0,26,0
40121,9226,5141,1582,161,236,129,311,1666
40140,581,581,0,0,0,0,0,0
40142,2257,2126,0,0,0,0,74,57
40143,6119,5800,190,0,0,0,104,25
40144,2092,1978,0,0,18,0,51,45
40145,669,669,0,0,0,0,0,0
40146,4215,3965,97,0,0,0,109,44
40150,4202,4027,0,7,31,0,104,33
40152,679,591,0,0,58,0,30,0
40155,1240,1024,129,6,13,0,19,49
40157,685,685,0,0,0,0,0,0
40160,23486,13482,5491,64,467,99,1949,1934
40161,140,117,23,0,0,0,0,0
40162,5862,5566,144,0,18,0,69,65
40165,34538,32725,127,98,203,73,591,721
40170,247,194,0,0,0,0,53,0
40171,274,274,0,0,0,0,0,0
40175,14329,11814,1372,105,264,18,308,448
40176,1057,1021,0,0,0,0,36,0
40177,1610,1481,0,4,57,7,20,41
40178,592,520,0,0,0,0,0,72
40202,6411,2541,3329,0,87,0,283,171
40203,19004,6831,11135,0,46,0,643,349
40204,14661,12627,1129,9,106,20,450,320
40205,24342,22535,539,43,344,0,501,380
40206,19352,16209,1880,10,419,0,504,330
40207,30864,27224,1130,46,725,0,501,1238
40208,16935,10552,4978,0,146,19,751,489
40209,522,444,52,0,0,0,0,26
40210,14194,1391,12360,0,8,0,363,72
40211,22826,1123,21163,0,6,0,443,91
40212,18031,6315,10890,0,15,0,626,185
40213,16117,11351,2855,35,192,0,413,1271
40214,44480,28526,7176,100,3118,12,1844,3704
40215,21643,11605,7188,99,450,50,730,1521
40216,42371,23457,15906,0,215,0,918,1875
40217,12687,11171,594,11,450,0,165,296
40218,31703,15025,11107,142,1728,0,768,2933
40219,39475,23208,8113,44,1057,0,1492,5561
40220,33523,23566,5846,0,1143,2,1113,1853
40222,21520,17635,1239,27,1072,0,520,1027
40223,23168,19172,1870,30,848,0,396,852
40228,16150,12705,2277,0,123,0,449,596
40229,37632,32485,2683,27,281,0,925,1231
40231,0,0,0,0,0,0,0,0
40241,30263,22721,3194,55,2448,0,816,1029
40242,11304,8700,1317,44,393,0,169,681
40243,10364,8917,554,61,303,6,203,320
40245,33338,26726,3090,3,1478,0,895,1146
40258,27410,22251,3824,24,96,162,345,708
40272,37138,32455,1973,17,274,0,893,1526
40280,692,571,17,0,18,0,53,33
40291,37403,29660,4090,16,508,46,1243,1840
40299,38969,32053,3400,109,775,7,1031,1594
40310,539,442,33,0,0,0,64,0
40311,7378,7106,70,18,0,0,57,127
40312,5551,5335,31,0,0,0,88,97
40313,3489,3188,64,0,16,0,96,125
40316,380,363,0,0,0,0,17,0
40322,3016,2971,2,0,0,0,43,0
40324,45547,39322,2446,48,519,0,1099,2113
40328,1154,1125,0,0,0,0,29,0
40330,19289,17636,718,22,96,0,248,569
40334,128,117,6,0,0,0,2,3
40336,12891,12619,17,2,0,0,221,32
40337,4904,4886,0,0,0,0,9,9
40339,0,0,0,0,0,0,0,0
40342,21591,20421,558,0,84,0,217,311
40346,923,904,0,0,13,0,6,0
40347,2748,2331,98,3,8,7,43,258
40348,642,620,12,0,0,0,9,1
40350,128,128,0,0,0,0,0,0
40351,20848,19841,257,40,61,0,233,416
40353,22360,20527,778,93,5,20,246,691
40356,42478,38409,1747,41,203,0,666,1412
40358,673,605,9,0,0,0,11,48
40359,6487,6254,16,7,0,10,0,200
40360,6691,6401,115,9,23,0,72,71
40361,18242,15444,1423,0,55,0,133,1187
40363,0,0,0,0,0,0,0,0
40370,2516,2449,0,16,0,0,4,47
40371,3221,3205,0,0,0,0,16,0
40372,2126,1985,38,0,14,0,64,25
40374,1792,1595,83,0,0,0,50,64
40376,15,15,0,0,0,0,0,0
40379,3490,3315,134,0,9,0,7,25
40380,6642,6426,34,0,33,16,53,80
40383,23301,20129,1085,9,152,1,497,1428
40385,2569,2499,0,0,0,0,26,44
40387,2076,2004,2,1,0,0,16,53
40390,7447,6565,156,0,372,18,214,122
40391,35365,31967,1860,32,216,0,307,983
40402,2351,2328,7,0,0,0,16,0
40403,25145,23367,592,27,103,19,394,643
40404,800,578,110,0,16,0,71,25
40409,3930,3873,5,0,4,0,42,6
40419,4307,4090,14,56,7,0,91,49
40422,24971,21106,1949,23,205,0,780,908
40434,109,109,0,0,0,0,0,0
40437,5226,4960,17,0,4,0,91,154
40440,2155,2027,104,0,9,0,5,10
40442,1839,1729,6,0,8,0,45,51
40444,14374,13440,198,24,20,0,307,385
40445,847,845,0,2,0,0,0,0
40447,7846,7787,12,3,0,0,44,0
40448,56,56,0,0,0,0,0,0
40456,9548,9281,30,146,0,0,15,76
40460,949,949,0,0,0,0,0,0
40461,3240,3093,18,0,38,0,18,73
40464,1238,1172,0,32,21,0,0,13
40468,2041,1933,50,0,0,0,47,11
40472,1576,1529,0,9,0,1,29,8
40475,59221,52609,3167,307,684,51,1240,1163
40481,275,275,0,0,0,0,0,0
40484,11025,10198,495,4,0,8,105,215
40486,2876,2876,0,0,0,0,0,0
40489,3643,3536,11,22,0,0,74,0
40502,26410,23646,847,190,890,0,479,358
40503,28924,24946,757,81,1446,0,718,976
40504,26607,16708,3205,52,548,0,1007,5087
40505,25850,17173,5285,126,148,7,797,2314
40506,2742,2140,300,0,115,0,107,80
40507,1754,1373,290,0,10,0,38,43
40508,26984,16066,7301,5,1137,5,1082,1388
40509,37242,27073,5626,9,1646,21,1068,1799
40510,2098,1297,504,22,0,0,40,235
40511,32750,17482,9192,74,391,65,633,4913
40513,10780,8369,391,17,1422,0,247,334
40514,15606,13265,581,0,831,0,447,482
40515,35315,29279,2515,21,1340,0,947,1213
40516,2964,1929,511,0,0,0,30,494
40517,36489,24674,7609,27,929,26,1462,1762
40601,50471,41527,5072,100,881,10,1428,1453
40604,194,146,28,0,6,0,14,0
40701,29674,28623,64,149,312,0,287,239
40729,5653,5430,103,70,0,0,39,11
40734,3409,3349,0,0,0,0,38,22
40737,960,960,0,0,0,0,0,0
40740,3247,3146,1,0,18,0,0,82
40741,22110,21211,262,78,103,0,72,384
40743,114,114,0,0,0,0,0,0
40744,19096,18272,1,12,96,0,349,366
40759,3159,3127,0,0,0,0,32,0
40763,557,557,0,0,0,0,0,0
40769,17619,16848,290,55,29,7,206,184
40771,1650,1631,0,0,0,0,0,19
40801,562,523,14,0,0,0,0,25
40806,2388,2275,53,3,4,0,47,6
40807,363,359,0,0,0,0,4,0
40808,51,51,0,0,0,0,0,0
40810,1343,1310,8,0,0,0,10,15
40813,532,519,13,0,0,0,0,0
40815,1355,1355,0,0,0,0,0,0
40816,5,5,0,0,0,0,0,0
40818,83,83,0,0,0,0,0,0
40819,744,744,0,0,0,0,0,0
40820,663,663,0,0,0,0,0,0
40823,3960,3852,34,0,9,0,44,21
40824,416,416,0,0,0,0,0,0
40826,791,791,0,0,0,0,0,0
40827,953,953,0,0,0,0,0,0
40828,3614,3398,138,2,0,0,31,45
40829,349,349,0,0,0,0,0,0
40830,296,296,0,0,0,0,0,0
40831,5357,4838,265,17,93,0,62,82
40840,183,183,0,0,0,0,0,0
40843,238,238,0,0,0,0,0,0
40844,60,60,0,0,0,0,0,0
40845,661,661,0,0,0,0,0,0
40847,315,315,0,0,0,0,0,0
40849,398,393,0,5,0,0,0,0
40854,1103,1097,0,0,0,0,0,6
40855,742,597,142,0,0,0,3,0
40856,755,755,0,0,0,0,0,0
40858,230,230,0,0,0,0,0,0
40862,461,448,0,0,0,0,11,2
40863,611,611,0,0,0,0,0,0
40865,393,376,13,0,0,0,0,4
40868,965,965,0,0,0,0,0,0
40870,410,402,0,0,0,0,8,0
40873,2304,2212,0,0,9,28,30,25
40874,487,452,0,12,0,0,23,0
40902,1226,1226,0,0,0,0,0,0
40903,548,496,52,0,0,0,0,0
40906,11963,11085,376,0,67,0,159,276
40913,393,352,0,0,0,0,41,0
40914,279,279,0,0,0,0,0,0
40915,667,667,0,0,0,0,0,0
40921,336,332,0,0,0,0,0,4
40923,575,566,0,0,0,0,9,0
40927,235,235,0,0,0,0,0,0
40935,2796,2751,29,16,0,0,0,0
40939,165,165,0,0,0,0,0,0
40940,661,661,0,0,0,0,0,0
40941,389,389,0,0,0,0,0,0
40943,731,731,0,0,0,0,0,0
40946,178,178,0,0,0,0,0,0
40949,855,842,0,13,0,0,0,0
40953,923,923,0,0,0,0,0,0
40958,346,346,0,0,0,0,0,0
40962,18284,16747,821,41,13,13,199,450
40964,14,14,0,0,0,0,0,0
40965,13176,11973,755,9,91,0,233,115
40972,1166,1157,4,0,0,0,0,5
40977,9947,9711,162,0,10,0,60,4
40979,172,172,0,0,0,0,0,0
40982,430,424,0,0,0,0,0,6
40983,521,521,0,0,0,0,0,0
40988,480,471,0,3,0,0,6,0
40995,204,204,0,0,0,0,0,0
40997,384,384,0,0,0,0,0,0
41001,16836,16093,87,39,177,16,245,179
41002,2375,2290,2,0,0,0,2,81
41003,2578,2517,7,0,0,0,26,28
41004,4361,4274,0,0,8,0,48,31
41005,23140,20847,560,0,228,0,693,812
41006,4356,4193,41,14,24,0,84,0
41007,3952,3865,12,0,0,0,19,56
41008,6938,6107,143,0,5,0,103,580
41010,4032,3766,156,12,0,0,55,43
41011,25188,19580,3203,68,303,0,903,1131
41014,7330,5990,891,0,0,2,287,160
41015,21179,19421,703,22,15,0,470,548
41016,6142,5792,130,2,0,0,63,155
41017,39815,36848,567,39,877,0,668,816
41018,27278,23187,1304,105,346,0,962,1374
41030,5775,5328,25,0,0,0,353,69
41031,15915,14783,375,32,16,0,298,411
41033,1907,1875,0,0,16,0,16,0
41034,978,950,20,0,0,0,8,0
41035,10510,10052,5,14,21,0,124,294
41039,2587,2576,3,0,0,0,4,4
41040,7392,7208,36,1,3,0,39,105
41041,7521,7020,184,7,14,0,135,161
41042,51835,45149,1831,18,1200,0,1046,2591
41043,1621,1603,0,0,0,0,0,18
41044,899,899,0,0,0,0,0,0
41045,1998,1862,52,0,5,0,45,34
41046,1220,1212,0,0,0,0,1,7
41048,15417,13455,573,28,510,0,413,438
41049,2440,2423,8,0,0,0,9,0
41051,29317,28000,167,11,411,65,383,280
41052,72,72,0,0,0,0,0,0
41055,1926,1816,110,0,0,0,0,0
41056,13933,12255,821,8,127,0,451,271
41059,2539,2487,0,0,19,0,13,20
41062,43,43,0,0,0,0,0,0
41063,3300,3223,0,0,53,0,14,10
41064,1869,1788,33,3,0,0,12,33
41071,20724,17303,2193,1,115,15,349,748
41073,5844,5567,121,0,22,0,97,37
41074,5420,5149,13,6,35,0,149,68
41075,16439,15598,302,21,119,0,178,221
41076,17694,16868,104,0,141,0,227,354
41080,2161,2148,0,0,0,0,0,13
41083,1376,1276,19,0,0,0,18,63
41085,874,817,3,0,0,0,40,14
41086,2938,2783,77,0,0,0,39,39
41091,18708,16887,84,15,1023,0,231,468
41092,3744,3563,52,0,0,0,29,100
41093,2588,2518,0,0,0,0,20,50
41094,14840,13262,376,0,98,0,174,930
41095,3223,2657,15,0,65,0,128,358
41097,7776,7388,90,29,0,0,47,222
41098,1735,1553,23,21,0,0,38,100
41099,911,653,199,0,21,0,8,30
41101,19424,17662,551,31,189,0,618,373
41102,20087,18643,590,30,0,0,314,510
41121,1249,1249,0,0,0,0,0,0
41124,1396,1356,6,0,0,0,0,34
41129,10463,10299,111,5,0,0,12,36
41132,393,376,0,0,17,0,0,0
41135,132,132,0,0,0,0,0,0
41139,8160,7763,83,0,30,0,167,117
41141,2196,2156,20,0,0,0,20,0
41142,117,117,0,0,0,0,0,0
41143,14614,14022,234,36,0,4,200,118
41144,10117,9730,146,3,0,0,148,90
41146,388,382,0,0,0,0,6,0
41149,601,601,0,0,0,0,0,0
41159,331,331,0,0,0,0,0,0
41164,13258,12984,28,1,15,0,21,209
41166,1243,1236,0,0,0,0,7,0
41168,2592,2565,7,0,0,0,20,0
41169,5872,5701,11,0,76,0,67,17
41171,4627,4407,179,7,4,0,13,17
41174,1003,962,0,0,0,0,41,0
41175,5430,5318,7,4,14,0,54,33
41179,7476,7330,35,62,0,0,41,8
41180,1025,990,0,0,0,0,35,0
41183,1424,1415,6,0,0,0,0,3
41189,2393,2349,0,0,0,0,0,44
41201,125,125,0,0,0,0,0,0
41203,590,560,2,0,0,0,28,0
41204,473,473,0,0,0,0,0,0
41214,511,511,0,0,0,0,0,0
41216,1357,1272,0,0,31,0,54,0
41219,2105,2105,0,0,0,0,0,0
41222,2107,2073,18,0,0,0,0,16
41224,6532,5642,614,11,0,8,38,219
41226,307,307,0,0,0,0,0,0
41230,12013,11715,65,5,68,0,108,52
41231,1049,1049,0,0,0,0,0,0
41232,826,826,0,0,0,0,0,0
41234,533,533,0,0,0,0,0,0
41238,667,660,0,0,0,0,0,7
41240,7311,7012,41,28,85,0,10,135
41250,1254,1254,0,0,0,0,0,0
41254,467,454,0,0,0,0,0,13
41255,1269,1269,0,0,0,0,0,0
41256,2400,2360,0,0,40,0,0,0
41257,484,484,0,0,0,0,0,0
41260,1035,1025,10,0,0,0,0,0
41262,1236,1236,0,0,0,0,0,0
41263,461,426,0,0,0,0,35,0
41264,295,275,0,0,0,0,0,20
41265,1649,1649,0,0,0,0,0,0
41267,864,856,0,0,0,0,8,0
41268,434,434,0,0,0,0,0,0
41271,248,248,0,0,0,0,0,0
41274,718,684,34,0,0,0,0,0
41301,6030,5912,22,24,0,0,35,37
41311,6713,6479,47,89,12,0,71,15
41314,4859,4570,123,9,48,0,91,18
41317,129,129,0,0,0,0,0,0
41332,1180,1171,0,0,0,0,9,0
41339,11071,10723,80,15,46,0,109,98
41348,1088,1088,0,0,0,0,0,0
41352,795,770,0,0,0,0,25,0
41360,409,407,2,0,0,0,0,0
41365,447,436,0,11,0,0,0,0
41366,11,11,0,0,0,0,0,0
41367,201,201,0,0,0,0,0,0
41385,421,420,1,0,0,0,0,0
41390,11,11,0,0,0,0,0,0
41397,20,20,0,0,0,0,0,0
41408,451,451,0,0,0,0,0,0
41421,331,252,0,0,0,0,0,79
41425,1155,1106,0,10,0,0,39,0
41464,658,658,0,0,0,0,0,0
41465,11710,11566,4,4,0,0,11,125
41472,10318,9586,427,0,70,0,132,103
41501,23630,22387,403,72,95,0,257,416
41503,529,414,12,0,98,0,5,0
41512,857,852,0,0,5,0,0,0
41513,398,398,0,0,0,0,0,0
41514,2822,2706,17,0,91,0,8,0
41517,115,115,0,0,0,0,0,0
41519,1258,1251,0,0,0,0,0,7
41522,5104,5048,15,2,0,0,32,7
41524,164,164,0,0,0,0,0,0
41526,71,71,0,0,0,0,0,0
41527,897,870,0,0,27,0,0,0
41528,1004,985,0,0,0,0,19,0
41531,876,848,28,0,0,0,0,0
41534,264,264,0,0,0,0,0,0
41535,433,433,0,0,0,0,0,0
41537,5243,5202,8,0,0,0,25,8
41538,74,74,0,0,0,0,0,0
41539,1470,1470,0,0,0,0,0,0
41540,275,275,0,0,0,0,0,0
41543,542,542,0,0,0,0,0,0
41544,873,871,0,0,0,0,0,2
41547,235,235,0,0,0,0,0,0
41548,817,785,0,0,0,0,0,32
41553,2040,2031,9,0,0,0,0,0
41554,957,936,0,0,0,0,21,0
41555,746,738,0,0,0,0,0,8
41557,1781,1769,0,0,0,0,0,12
41558,819,800,0,0,7,0,6,6
41559,410,410,0,0,0,0,0,0
41560,310,310,0,0,0,0,0,0
41562,2869,2858,0,0,0,0,11,0
41563,457,457,0,0,0,0,0,0
41564,1165,1138,27,0,0,0,0,0
41566,883,883,0,0,0,0,0,0
41567,212,212,0,0,0,0,0,0
41568,780,780,0,0,0,0,0,0
41571,546,546,0,0,0,0,0,0
41572,3778,3740,27,0,0,0,6,5
41601,784,784,0,0,0,0,0,0
41602,527,527,0,0,0,0,0,0
41603,1411,1411,0,0,0,0,0,0
41604,397,397,0,0,0,0,0,0
41605,709,688,0,0,0,0,0,21
41606,725,698,0,16,0,0,11,0
41607,612,612,0,0,0,0,0,0
41612,107,73,0,0,0,0,19,15
41615,764,740,0,0,0,0,12,12
41616,517,507,0,0,0,0,10,0
41619,364,364,0,0,0,0,0,0
41621,281,281,0,0,0,0,0,0
41622,235,235,0,0,0,0,0,0
41630,1460,1439,0,0,0,0,21,0
41631,1576,1576,0,0,0,0,0,0
41632,519,519,0,0,0,0,0,0
41635,2725,2686,9,12,0,0,0,18
41636,883,883,0,0,0,0,0,0
41640,1069,1042,0,0,0,0,2,25
41642,548,548,0,0,0,0,0,0
41643,105,105,0,0,0,0,0,0
41645,1677,1660,0,0,0,0,0,17
41647,1614,1480,18,0,0,0,106,10
41649,2121,2105,7,0,6,0,0,3
41650,588,588,0,0,0,0,0,0
41653,11183,10658,162,8,108,0,72,175
41655,1009,1009,0,0,0,0,0,0
41659,307,307,0,0,0,0,0,0
41660,629,629,0,0,0,0,0,0
41663,471,425,0,0,0,0,46,0
41666,1155,1148,3,3,0,0,1,0
41667,763,763,0,0,0,0,0,0
41669,868,786,67,0,0,0,11,4
41701,17528,16566,340,39,197,19,143,224
41712,282,282,0,0,0,0,0,0
41713,93,93,0,0,0,0,0,0
41714,260,260,0,0,0,0,0,0
41719,911,876,35,0,0,0,0,0
41721,519,486,9,0,0,0,3,21
41722,1447,1404,19,0,0,24,0,0
41723,1318,1289,29,0,0,0,0,0
41725,242,208,0,0,0,0,34,0
41727,762,762,0,0,0,0,0,0
41729,153,91,0,0,0,0,62,0
41731,1005,990,0,15,0,0,0,0
41735,177,177,0,0,0,0,0,0
41739,59,54,5,0,0,0,0,0
41740,835,760,0,0,0,13,62,0
41745,312,312,0,0,0,0,0,0
41746,560,512,0,0,0,0,48,0
41749,3446,3332,15,0,70,0,16,13
41751,397,397,0,0,0,0,0,0
41754,277,277,0,0,0,0,0,0
41759,211,211,0,0,0,0,0,0
41760,4,4,0,0,0,0,0,0
41762,110,110,0,0,0,0,0,0
41763,626,626,0,0,0,0,0,0
41764,848,848,0,0,0,0,0,0
41766,177,177,0,0,0,0,0,0
41772,145,145,0,0,0,0,0,0
41773,1441,1426,0,0,0,0,15,0
41774,2302,2287,0,0,0,0,0,15
41775,63,63,0,0,0,0,0,0
41776,1368,1361,0,0,0,0,7,0
41777,1157,1114,0,0,0,0,0,43
41804,793,793,0,0,0,0,0,0
41810,544,544,0,0,0,0,0,0
41812,258,250,0,0,0,0,8,0
41815,915,915,0,0,0,0,0,0
41817,399,399,0,0,0,0,0,0
41819,173,153,0,0,20,0,0,0
41821,927,927,0,0,0,0,0,0
41822,2153,2112,3,0,0,7,3,28
41824,1024,974,0,0,0,0,10,40
41825,600,600,0,0,0,0,0,0
41826,807,795,0,0,0,0,0,12
41828,836,824,0,0,0,0,12,0
41831,855,801,27,0,0,0,27,0
41832,179,179,0,0,0,0,0,0
41833,311,311,0,0,0,0,0,0
41834,550,542,0,0,0,0,6,2
41835,918,881,32,0,0,0,0,5
41836,1119,1037,82,0,0,0,0,0
41837,1196,1181,0,0,15,0,0,0
41838,401,401,0,0,0,0,0,0
41839,1494,1488,0,0,0,0,6,0
41840,959,882,0,0,0,0,73,4
41843,619,607,0,0,0,0,12,0
41844,1594,1568,12,0,11,0,3,0
