SPATIAL,EDU_TOTAL,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR
54409,10159,495,4975,2164,2525
54410,1730,100,759,442,429
54411,3951,392,2056,680,823
54412,1553,65,799,317,372
54413,102,7,58,14,23
54414,2725,128,1458,552,587
54416,1411,59,788,335,229
54417,23,0,19,4,0
54418,791,36,394,206,155
54420,901,109,387,173,232
54421,2458,297,1303,507,351
54422,804,307,320,111,66
54423,1848,37,893,318,600
54424,1384,43,643,340,358
54425,1445,128,841,264,212
54426,3160,174,1469,639,878
54427,889,89,458,170,172
54428,902,15,427,230,230
54430,112,8,57,19,28
54433,1322,108,683,261,270
54435,1711,85,802,424,400
54436,1540,285,708,311,236
54437,2228,379,930,423,496
54440,2381,109,1284,381,607
54441,598,10,205,117,266
54442,856,25,422,182,227
54443,1718,101,741,402,474
54446,2157,320,1089,382,366
54447,375,41,209,46,79
54448,3203,117,1517,566,1003
54449,20424,876,7917,4104,7527
54450,347,50,182,65,50
54451,9065,535,4564,1815,2151
54452,14722,600,6799,3425,3898
54454,1073,80,612,189,192
54455,13301,304,5265,2748,4984
54456,4621,276,2338,934,1073
54457,6580,264,3302,1493,1521
54458,66,8,24,12,22
54459,979,24,533,207,215
54460,1998,364,928,370,336
54462,276,11,167,51,47
54463,550,14,245,150,141
54465,531,5,293,123,110
54466,2236,93,1140,441,562
54467,10702,238,3678,2641,4145
54469,1295,41,469,358,427
54470,1540,66,847,261,366
54471,1420,22,655,256,487
54473,1965,99,1072,362,432
54474,3043,88,1076,899,980
54475,1267,49,642,219,357
54476,14516,531,5490,3626,4869
54479,2922,244,1435,630,613
54480,999,61,554,217,167
54481,24843,629,7408,9148,7658
54482,7323,104,2575,1762,2882
54484,3714,147,1792,709,1066
54485,300,12,152,64,72
54486,1846,58,1088,339,361
54487,8135,261,3467,2198,2209
54488,844,130,401,200,113
54489,1204,28,642,238,296
54490,658,28,341,137,152
54491,1293,52,688,309,244
54493,494,61,265,96,72
54494,21076,596,8656,5277,6547
54495,5909,170,2670,1651,1418
54498,1667,345,773,355,194
54499,2258,109,1253,392,504
54501,16067,517,6607,3649,5294
54511,1037,45,542,247,203
54512,706,15,200,199,292
54513,346,12,174,88,72
54514,1557,39,765,361,392
54515,396,14,202,116,64
54517,103,1,53,22,27
54519,1060,29,443,251,337
54520,3323,209,1576,791,747
54521,6524,127,2540,1679,2178
54524,645,57,280,139,169
54525,157,3,83,24,47
54526,627,33,301,164,129
54527,849,37,465,182,165
54529,900,9,379,209,303
54530,734,37,406,171,120
54531,1157,27,400,249,481
54534,1887,53,715,568,551
54536,172,0,77,43,52
54537,431,8,209,97,117
54538,2387,69,962,687,669
54539,1114,27,482,304,301
54540,794,24,286,192,292
54541,1013,85,485,212,231
54542,368,25,197,102,44
54545,810,5,234,193,378
54546,1007,26,469,259,253
54547,1302,38,469,404,391
54548,4196,151,1256,1093,1696
54550,549,7,205,128,209
54552,3427,104,1629,782,912
54554,917,15,330,247,325
54555,4041,98,1895,975,1073
54556,951,28,493,262,168
54557,783,17,211,197,358
54558,1646,7,617,350,672
54559,566,17,273,122,154
54560,491,0,133,169,189
54561,37,0,7,0,30
54562,1659,25,484,409,741
54563,561,28,270,98,165
54564,383,6,231,103,43
54565,48,1,21,7,19
54566,1081,58,564,248,211
54568,3883,68,1557,1132,1126
54601,43270,942,11000,15052,16276
54603,11222,325,4377,3083,3437
54610,1349,46,619,334,350
54611,942,85,422,204,231
54612,3594,291,1806,613,884
54613,1582,77,856,378,271
54614,2156,144,885,527,600
54615,8609,409,4316,2013,1871
54616,1983,157,952,529,345
54618,1729,72,839,448,370
54619,2591,594,1070,412,515
54621,911,56,325,216,314
54622,1666,56,790,348,472
54623,1444,43,550,287,564
54624,1191,61,509,300,321
54625,208,4,115,45,44
54626,1013,23,547,213,230
54627,1431,60,670,292,409
54628,826,43,384,202,197
54629,2054,62,866,480,646
54630,3105,102,1283,691,1029
54631,1429,66,591,353,419
54632,837,28,356,185,268
54634,3222,387,1550,488,797
54635,1419,66,744,303,306
54636,10421,232,3220,2637,4332
54637,146,2,67,46,31
54638,1107,101,559,252,195
54639,1892,234,839,339,480
54641,2,0,0,1,1
54642,1492,96,681,340,375
54643,3,0,3,0,0
54644,1054,26,457,249,322
54645,51,1,26,12,12
54646,2851,85,1550,663,553
54648,1139,141,502,330,166
54650,18140,439,5091,4293,8317
54651,1006,96,502,189,219
54652,689,48,349,124,168
54653,674,28,285,194,167
54654,78,6,30,18,24
54655,1486,93,751,339,303
54656,13498,572,5920,3124,3882
54657,300,6,147,76,71
54658,1934,48,731,473,682
54659,1017,131,483,205,198
54660,12008,379,5289,3168,3172
54661,2793,80,997,646,1070
54664,1176,83,546,224,323
54665,6436,372,2987,1143,1934
54666,2008,51,1048,443,466
54667,3561,229,1416,767,1149
54669,5872,78,2006,1382,2406
54670,1246,263,521,260,202
54701,33096,904,8975,10113,13104
54703,34122,1222,10032,11002,11866
54720,5684,195,1666,1290,2533
54721,1030,38,502,256,234
54722,2937,392,1304,601,640
54723,982,42,528,193,219
54724,5472,191,2494,1202,1585
54725,2164,88,1081,452,543
54726,1236,84,584,298,270
54727,3905,180,1749,867,1109
54728,4965,160,2271,1102,1432
54729,25044,778,9691,5662,8913
54730,3781,111,1505,787,1378
54731,486,59,285,78,64
54732,2281,150,1154,449,528
54733,1014,65,495,206,248
54734,688,33,357,126,172
54736,3142,220,1546,559,817
54737,432,23,218,64,127
54738,2416,88,960,535,833
54739,3672,150,1269,877,1376
54740,1574,81,760,357,376
54741,1330,208,667,265,190
54742,3299,117,1225,795,1162
54745,1596,55,745,400,396
54746,552,31,281,131,109
54747,2145,156,1081,423,485
54748,1152,58,711,180,203
54749,998,32,524,205,237
54750,785,28,389,146,222
54751,21397,612,6580,7851,6354
54754,1274,64,651,322,237
54755,5473,303,2331,1268,1571
54756,705,21,362,155,167
54757,2681,138,1220,573,750
54758,3353,119,1547,728,959
54759,1239,64,538,314,323
54760,205,13,110,32,50
54761,895,46,461,201,187
54762,967,46,490,179,252
54763,907,16,444,181,266
54765,33,0,15,11,7
54766,1173,158,617,199,199
54767,2538,109,1043,552,834
54768,4805,321,2376,1221,887
54769,467,14,158,100,195
54770,1665,46,734,387,498
54771,2952,481,1451,542,478
54772,814,30,406,147,231
54773,2623,159,1227,532,705
54801,5148,134,2194,987,1833
54805,1037,94,506,234,203
54806,9116,256,3183,2492,3185
54810,1909,32,905,466,506
54812,4139,437,1915,955,832
54813,486,23,254,95,114
54814,2014,54,598,623,739
54817,1873,35,792,362,684
54819,1945,99,1009,391,446
54820,634,15,250,178,191
54821,1147,24,423,277,423
54822,3441,94,1591,635,1121
54824,1665,52,803,448,362
54826,613,24,276,118,195
54827,195,5,38,57,95
54828,566,20,259,143,144
54829,4211,149,1897,840,1325
54830,2545,45,1186,591,723
54832,346,12,124,93,117
54835,711,29,390,144,148
54836,807,50,350,204,203
54837,2877,124,1415,638,700
54838,1078,19,424,312,323
54839,240,7,118,44,71
54840,3385,91,1481,814,999
54841,254,8,110,68,68
54842,110,6,16,33,55
54843,9150,386,3393,2189,3182
54844,237,8,50,56,123
54845,112,0,52,51,9
54846,450,6,203,103,138
54847,1866,43,721,518,584
54848,4577,261,2245,897,1174
54849,1518,18,499,332,669
54850,152,11,29,20,92
54853,3316,92,1502,812,910
54854,733,10,298,163,262
54855,494,13,249,94,138
54856,1213,15,548,276,374
54857,47,0,19,9,19
54858,1382,59,707,326,290
54859,1349,22,646,304,377
54861,113,6,67,27,13
54862,236,11,148,39,38
54864,1039,21,337,298,383
54865,393,9,145,96,143
54867,283,17,145,79,42
54868,12217,362,5183,2838,3834
54870,1370,29,577,288,476
54871,2494,83,1135,567,709
54872,2037,39,922,574,502
54873,2290,44,858,536,852
54874,2834,66,1169,614,985
54875,884,36,436,181,231
54876,1163,31,543,242,347
54880,24171,634,8727,7413,7397
54888,1088,48,490,231,319
54889,2027,51,1057,450,469
54891,2672,73,691,616,1292
54893,3062,65,1384,788,825
54895,822,23,366,206,227
54896,1247,27,690,240,290
54901,32896,1074,11808,12371,7643
54902,17748,510,7533,4557,5148
54904,16610,275,4839,3865,7631
54909,1665,56,769,399,441
54911,20919,953,7541,5589,6836
54913,14653,200,3932,2735,7786
54914,23611,1026,8317,6222,8046
54915,31375,1439,10019,6983,12934
54921,844,78,454,167,145
54922,1177,91,640,250,196
54923,6760,318,3507,1432,1503
54927,458,0,103,163,192
54928,336,24,172,67,73
54929,6793,385,3210,1544,1654
54930,1298,154,648,238,258
54931,220,6,99,63,52
54932,1140,36,448,263,393
54933,193,0,100,61,32
54934,277,131,86,43,17
54935,32682,1396,13183,8027,10076
54937,15102,550,6125,3456,4971
54940,3262,119,1501,659,983
54941,2034,56,674,417,887
54942,6513,121,1883,1243,3266
54943,1550,144,861,273,272
54944,6538,173,2538,1300,2527
54945,2821,86,1248,658,829
54946,102,4,73,0,25
54947,2061,83,771,500,707
54948,173,16,97,27,33
54949,2590,78,1410,552,550
54950,2336,186,1303,456,391
54952,20023,671,8189,4948,6215
54956,32995,792,11479,6877,13847
54960,2338,89,1268,527,454
54961,10832,325,5513,2242,2752
54962,956,36,531,210,179
54963,5076,183,2388,847,1658
54964,792,23,375,136,258
54965,1193,49,636,251,257
54966,1646,165,855,364,262
54967,300,19,167,58,56
54968,2195,59,1109,499,528
54970,3315,173,1897,706,539
54971,8564,218,3624,2281,2441
54974,1078,18,483,201,376
54977,1147,33,522,273,319
54979,1091,12,537,258,284
54980,86,0,49,31,6
54981,12331,400,5840,2441,3650
54982,5467,364,2500,1364,1239
54983,3465,157,1726,786,796
54984,2650,101,1258,626,665
54985,425,65,308,47,5
54986,3635,87,1518,817,1213
55001,2413,61,462,492,1398
55003,3142,161,1530,708,743
55005,3319,89,1317,939,974
55006,2998,127,1548,778,545
55007,1840,98,1012,456,274
55008,11379,436,4590,3158,3195
55009,6163,131,2423,1486,2123
55011,7826,126,2952,2223,2525
55012,1639,29,637,412,561
55013,5432,198,2044,1433,1757
55014,21086,499,6550,5119,8918
55016,25192,637,7549,7075,9931
55017,641,43,313,185,100
55018,790,16,233,220,321
55019,1387,27,450,348,562
55020,2699,14,627,668,1390
55021,22816,1544,9611,5162,6499
55024,23206,710,5803,5886,10807
55025,18081,515,5935,5203,6428
55026,314,2,105,41,166
55027,2173,85,925,461,702
55029,52,0,47,5,0
55030,1074,54,562,240,218
55031,1671,54,662,453,502
55032,2633,46,1019,834,734
55033,23532,545,8574,5775,8638
55036,70,10,39,19,2
55037,3725,131,1903,963,728
55038,15418,290,3783,3627,7718
55040,9609,135,4458,2505,2511
55041,6141,216,2558,1568,1799
55042,6748,121,1665,1426,3536
55043,2901,51,751,871,1228
55044,36115,852,7327,7094,20842
55045,5711,167,1984,1346,2214
55046,3753,116,1395,904,1338
55047,1974,39,436,495,1004
55049,1706,103,700,383,520
55051,7358,271,3477,1888,1722
55052,1468,83,698,338,349
55053,841,18,317,173,333
55054,1546,0,303,264,979
55055,2679,83,1093,839,664
55056,10190,314,3887,2772,3217
55057,20453,641,4403,7875,7534
55060,21791,995,8324,5238,7234
55063,7514,282,3390,2114,1728
55065,883,28,431,204,220
55066,14420,522,5477,3597,4824
55068,20492,379,4792,4836,10485
55069,4411,211,2346,1020,834
55070,5611,156,2409,1709,1337
55071,4287,230,1548,1135,1374
55072,3777,137,1976,1033,631
55073,2778,92,654,745,1287
55074,1593,38,633,400,522
55075,15228,940,5035,4262,4991
55076,16899,632,5004,4547,6716
55077,9751,335,2717,2465,4234
55079,6323,224,2481,1774,1844
55080,1894,78,827,477,512
55082,28058,738,6373,6282,14665
55084,1278,32,509,348,389
55085,358,5,138,90,125
55087,281,2,153,61,65
55088,1385,37,453,290,605
55089,1525,35,580,414,496
55090,280,7,157,48,68
55092,8398,213,2846,2586,2753
55101,6552,88,1137,1207,4120
55102,14942,439,3771,3145,7587
55103,9396,1572,3249,2201,2374
55104,35509,2022,8004,9211,16272
55105,21979,155,2298,5675,13851
55106,38457,5826,13703,8925,10003
55107,10800,1246,3845,2463,3246
55108,13071,301,1586,2550,8634
55109,26225,1261,8673,7105,9186
55110,30505,560,8115,7425,14405
55111,4,0,0,0,4
55112,35260,963,8533,9231,16533
55113,33199,1507,7381,7441,16870
55114,2973,37,367,827,1742
55115,6664,170,1130,1435,3929
55116,19481,498,3263,3501,12219
55117,31705,3225,10206,7415,10859
55118,22312,1134,5965,5290,9923
55119,30619,1916,11114,7201,10388
55120,3463,93,528,490,2352
55121,6463,105,1270,1559,3529
55122,24860,698,5414,5572,13176
55123,19020,557,2660,3405,12398
55124,38453,1170,8801,9308,19174
55125,32109,749,5294,6584,19482
55126,20721,363,3940,4004,12414
55127,14632,306,3022,2864,8440
55128,22421,917,6902,5890,8712
55129,15918,276,2305,2271,11066
55130,11212,2783,4093,2379,1957
55150,184,0,59,44,81
55155,0,0,0,0,0
55301,7202,83,1802,2013,3304
55302,5614,281,2241,1375,1717
55303,36494,1011,12469,10218,12796
55304,34912,719,10044,9131,15018
55305,15814,136,2405,2711,10562
55306,12308,457,3100,3393,5358
55307,2468,187,1093,541,647
55308,6681,233,1890,1940,2618
55309,13286,599,4151,3745,4791
55310,1030,49,418,304,259
55311,25613,451,4125,4918,16119
55312,1179,73,520,283,303
55313,17288,686,5481,4782,6339
55314,906,95,400,204,207
55315,3724,62,902,710,2050
55316,17561,549,4137,4554,8321
55317,15275,538,2294,2705,9738
55318,19089,662,4576,3895,9956
55319,4245,87,1557,1218,1383
55320,3796,86,1298,1059,1353
55321,3771,160,1527,1042,1042
55322,2429,85,805,641,898
55324,1000,20,405,256,319
55325,3387,135,1286,849,1117
55327,2768,48,780,778,1162
55328,6437,156,1929,1292,3060
55329,1456,64,756,346,290
55330,27549,536,8509,8155,10349
55331,13469,256,1925,2578,8710
55332,1345,120,633,329,263
55333,675,34,348,181,112
55334,2118,141,981,491,505
55335,1287,97,531,321,338
55336,5863,529,2561,1254,1519
55337,34599,1527,8829,8665,15578
55338,754,21,357,177,199
55339,796,36,310,197,253
55340,5214,94,1263,956,2901
55341,2025,33,440,462,1090
55342,1564,94,553,523,394
55343,20095,876,4385,4457,10377
55344,12471,553,2107,2456,7355
55345,17030,326,2607,3401,10696
55346,12725,258,1642,2406,8419
55347,22417,530,2348,3636,15903
55349,2996,83,1386,733,794
55350,13880,414,5104,3658,4704
55352,6404,115,2354,1488,2447
55353,2458,60,1017,581,800
55354,1961,111,848,432,570
55355,7334,367,2905,1736,2326
55356,3880,76,598,665,2541
55357,2441,81,699,571,1090
55358,4008,156,1607,1040,1205
55359,4824,62,1271,1173,2318
55360,2089,37,681,544,827
55362,13535,399,4445,3548,5143
55363,3159,114,1176,947,922
55364,11493,193,2756,2607,5937
55366,324,30,170,83,41
55367,733,30,381,174,148
55368,1639,57,738,400,444
55369,26987,373,6346,6608,13660
55370,645,19,244,179,203
55371,12211,419,5091,3334,3367
55372,23736,577,5564,5454,12141
55373,4242,96,1154,1087,1905
55374,10233,275,2349,2959,4650
55375,3808,196,827,1068,1717
55376,11655,314,3062,3400,4879
55378,20727,624,4455,4650,10998
55379,30523,1658,8722,6760,13383
55381,1565,61,786,382,336
55382,2912,100,1185,781,846
55384,1689,32,593,407,657
55385,999,43,473,230,253
55386,4978,177,569,765,3467
55387,9159,284,2258,1822,4795
55388,4305,217,1394,1338,1356
55389,1860,94,940,402,424
55390,1901,68,796,411,626
55391,12266,197,1808,2285,7976
55395,2136,72,898,582,584
55396,1619,111,770,355,383
55397,2131,16,834,495,786
55398,11172,179,4184,3209,3600
55401,7575,93,671,763,6048
55402,309,0,75,31,203
55403,15119,399,1923,3204,9593
55404,21702,3063,6271,5497,6871
55405,13258,417,2019,2747,8075
55406,26644,1172,5659,4779,15034
55407,29185,3374,7811,5788,12212
55408,26785,2563,4653,5003,14566
55409,9443,645,1560,1738,5500
55410,15131,309,1564,2229,11029
55411,19904,2447,7697,5239,4521
55412,16057,1235,6277,3649,4896
55413,11570,606,2664,2594,5706
55414,30258,603,3750,15606,10299
55415,3706,193,1153,871,1489
55416,25885,618,2851,4009,18407
55417,20738,422,4057,4185,12074
55418,24581,1171,5422,5563,12425
55419,20333,493,2479,3264,14097
55420,17561,813,6030,4732,5986
55421,22099,2077,7875,5133,7014
55422,22842,660,5600,5231,11351
55423,28028,1899,7468,6081,12580
55424,6809,80,408,929,5392
55425,7591,579,2479,1785,2748
55426,20900,645,4399,4192,11664
55427,17995,457,4153,3915,9470
55428,23363,1408,8823,5727,7405
55429,20435,1744,7774,5320,5597
55430,16387,1353,6544,3717,4773
55431,15145,327,3739,3542,7537
55432,23110,1443,8034,5734,7899
55433,26636,925,9097,7812,8802
55434,22105,765,7446,6194,7700
55435,11130,375,1743,1857,7155
55436,9548,83,954,1440,7071
55437,14865,617,3106,2891,8251
55438,13522,259,1928,2905,8430
55439,6671,132,585,1039,4915
55441,14812,206,3056,3322,8228
55442,10804,80,1761,2243,6720
55443,22946,1215,6017,6154,9560
55444,11578,652,3213,3444,4269
55445,7863,458,1804,2106,3495
55446,16544,217,2078,2274,11975
55447,16258,301,2575,3310,10072
55448,21599,637,7139,5705,8118
55449,19298,355,4055,3928,10960
55450,0,0,0,0,0
55454,6922,1119,1691,2659,1453
55455,1028,0,131,887,10
55601,58,0,24,16,18
55602,159,5,64,29,61
55603,521,17,271,72,161
55604,2600,27,698,562,1313
55605,442,13,243,102,84
55606,235,11,20,38,166
55607,128,3,48,26,51
55609,217,0,11,57,149
55612,716,1,117,215,383
55613,179,0,58,45,76
55614,1959,48,924,443,544
55615,221,4,78,72,67
55616,5597,120,1999,1418,2060
55702,436,10,168,138,120
55703,591,12,252,153,174
55704,832,30,424,189,189
55705,2631,95,1215,585,736
55706,1463,41,600,416,406
55707,2573,98,986,709,780
55708,680,29,230,229,192
55709,3125,74,1081,1006,964
55710,883,10,228,221,424
55711,460,22,255,111,72
55712,447,7,199,123,118
55713,904,4,416,226,258
55716,268,1,124,100,43
55717,275,1,98,85,91
55718,2710,88,1051,733,838
55719,4487,48,1747,1234,1458
55720,12641,372,5080,3275,3914
55721,2947,123,882,883,1059
55722,800,20,246,235,299
55723,1948,56,827,438,627
55724,663,6,304,151,202
55725,105,0,52,25,28
55726,814,24,375,216,199
55731,5023,92,1294,1318,2319
55732,1122,32,463,291,336
55733,3498,51,1140,921,1386
55734,4865,211,1625,1298,1731
55735,1460,75,751,356,278
55736,1197,33,608,284,272
55738,433,11,184,128,110
55741,2834,45,971,943,875
55742,326,2,130,89,105
55744,15803,462,5003,4814,5524
55746,13015,601,4574,3781,4059
55748,1072,36,406,313,317
55749,371,9,151,108,103
55750,1717,16,730,516,455
55751,1236,43,469,343,381
55752,345,7,121,125,92
55753,778,34,332,229,183
55756,360,26,147,88,99
55757,663,27,279,200,157
55758,101,3,47,27,24
55760,2608,107,1239,608,654
55763,520,13,165,152,190
55764,382,10,186,106,80
55765,628,30,284,165,149
55766,26,0,9,7,10
55767,3990,135,1839,1120,896
55768,2348,98,782,638,830
55769,1954,55,758,680,461
55771,1468,58,643,438,329
55772,55,6,29,17,3
55775,1127,22,419,348,338
55779,3083,70,1265,818,930
55780,211,14,101,51,45
55781,599,2,141,194,262
55782,362,2,87,111,162
55783,1751,56,789,461,445
55784,80,1,30,40,9
55785,185,0,81,55,49
55786,247,8,105,94,40
55787,396,6,183,99,108
55790,1863,105,545,581,632
55792,7890,195,2747,2118,2830
55793,428,13,168,107,140
55795,1255,36,672,265,282
55797,1110,17,451,322,320
55798,458,7,256,98,97
55802,2122,90,622,516,894
55803,13972,172,3796,3564,6440
55804,11197,243,2363,2742,5849
55805,8274,209,2040,3313,2712
55806,6901,227,2330,2218,2126
55807,7940,303,3092,2277,2268
55808,4521,155,1721,1452,1193
55810,7011,194,2807,1780,2230
55811,21816,483,6871,6640,7822
55812,10454,142,1322,5487,3503
55814,749,10,362,288,89
55901,40720,1663,8157,8872,22028
55902,17905,530,2831,3277,11267
55904,20476,1177,7416,5145,6738
55905,0,0,0,0,0
55906,14287,624,3002,2803,7858
55909,1060,55,403,256,346
55910,1103,41,442,264,356
55912,21525,1952,7612,5554,6407
55917,2660,108,1094,639,819
55918,785,18,318,190,259
55919,852,9,385,243,215
55920,5314,109,1362,1211,2632
55921,3741,126,1659,866,1090
55922,565,99,219,130,117
55923,3412,171,1175,762,1304
55924,1133,89,634,216,194
55925,931,47,357,231,296
55926,652,34,295,172,151
55927,2964,139,1189,773,863
55929,897,10,355,262,270
55931,268,15,127,48,78
55932,1473,28,598,373,474
55933,159,0,42,52,65
55934,2398,62,730,586,1020
55935,682,60,222,182,218
55936,1352,59,579,352,362
55939,1481,173,523,389,396
55940,1956,64,793,506,593
55941,704,18,282,200,204
55943,2387,79,976,572,760
55944,5098,89,1788,1349,1872
55945,932,37,406,247,242
55946,2555,122,1000,621,812
55947,5912,113,1727,1553,2519
55949,1361,69,431,336,525
55950,115,8,60,29,18
55951,1088,47,523,270,248
55952,1789,92,631,459,607
55953,641,29,233,196,183
55954,1154,60,492,334,268
55955,2037,82,577,458,920
55956,1546,102,569,401,474
55957,527,15,256,144,112
55959,2021,53,842,580,546
55960,2455,11,637,521,1286
55961,318,11,156,101,50
55962,587,45,221,131,190
55963,3738,114,1095,931,1598
55964,3205,52,1267,878,1008
55965,1909,76,695,462,676
55967,727,24,293,184,226
55968,101,0,56,18,27
55969,806,15,272,196,323
55970,782,38,293,181,270
55971,2409,97,922,643,747
55972,3575,184,1113,1063,1215
55973,220,15,106,49,50
55974,1540,90,655,296,499
55975,3329,179,1382,933,835
55976,5433,136,1690,1422,2185
55977,132,2,68,35,27
55979,738,40,284,193,221
55981,3368,105,1361,859,1043
55982,336,15,140,114,67
55983,1189,51,530,277,331
55985,1396,60,621,276,439
55987,29962,859,8920,10792,9391
55990,651,15,335,166,135
55991,993,37,398,233,325
55992,3597,98,1201,980,1318
56001,39348,675,9862,16135,12676
56003,10948,267,2850,2635,5196
56007,16612,1026,7014,4169,4403
56009,1122,17,472,305,328
56010,970,103,384,216,267
56011,6392,290,2250,1612,2240
56013,3499,159,1579,774,987
56014,546,42,251,119,134
56016,760,49,319,204,188
56017,1190,35,467,246,442
56019,676,44,285,151,196
56020,88,3,29,36,20
56021,779,22,291,166,300
56022,56,0,44,8,4
56023,382,20,185,74,103
56024,2173,50,663,580,880
56025,382,3,150,89,140
56026,1503,44,646,328,485
56027,655,22,337,129,167
56028,1060,11,429,256,364
56029,568,9,243,159,157
56031,9464,591,4252,1943,2678
56032,254,3,104,80,67
56033,264,14,105,80,65
56034,471,7,219,74,171
56035,284,19,130,65,70
56036,1476,54,754,353,315
56037,1255,29,508,304,414
56039,769,12,309,208,240
56041,803,22,418,165,198
56042,481,20,196,138,127
56043,454,31,179,93,151
56044,1649,76,784,364,425
56045,680,28,292,179,181
56046,68,0,38,19,11
56047,116,1,47,21,47
56048,3041,90,1203,695,1053
56050,1183,27,485,321,350
56051,566,15,274,112,165
56052,653,26,325,130,172
56054,616,11,268,142,195
56055,2860,67,1001,734,1058
56056,51,3,29,15,4
56057,2878,140,1411,607,720
56058,4516,238,1803,1007,1468
56060,312,7,176,67,62
56062,2558,305,1029,505,719
56063,2212,61,657,534,960
56065,1993,70,822,493,608
56068,800,28,298,251,223
56069,3467,84,1594,982,807
56071,8663,354,2979,1763,3567
56072,1697,67,763,368,499
56073,13267,437,5233,3504,4093
56074,1496,20,629,375,472
56075,117,0,54,36,27
56078,348,11,154,77,106
56080,524,10,185,132,197
56081,4458,426,2163,857,1012
56082,11376,463,2938,4236,3739
56083,684,13,354,149,168
56085,4012,271,1678,938,1125
56087,2282,151,1015,636,480
56088,1458,73,609,369,407
56089,137,4,83,37,13
56090,474,17,227,92,138
56091,263,17,137,44,65
56093,9787,395,4101,2545,2746
56096,2473,86,1187,523,677
56097,2846,231,1277,592,746
56098,1617,61,723,412,421
56101,4581,297,1753,1178,1353
56110,1499,79,663,423,334
56111,315,3,139,76,97
56113,181,9,83,48,41
56114,232,3,129,60,40
56115,1052,31,425,248,348
56116,502,14,208,117,163
56117,269,12,118,67,72
56118,279,8,102,90,79
56119,725,57,270,218,180
56120,803,123,368,136,176
56121,475,14,219,120,122
56122,477,62,217,81,117
56123,411,11,206,101,93
56125,59,17,16,21,5
56127,316,14,136,80,86
56128,1543,110,574,401,458
56129,653,68,259,154,172
56131,1922,138,846,454,484
56132,397,15,185,100,97
56134,410,39,182,87,102
56136,881,46,390,208,237
56137,850,30,327,238,255
56138,705,75,295,157,178
56139,305,16,147,69,73
56140,41,1,31,4,5
56141,227,7,109,64,47
56142,829,51,378,181,219
56143,3489,169,1193,942,1185
56144,831,53,373,161,244
56145,437,11,210,124,92
56146,49,0,37,6,6
56147,121,9,64,35,13
56149,897,22,355,204,316
56150,2090,65,887,543,595
56151,612,29,266,151,166
56152,1085,63,511,249,262
56153,157,9,89,48,11
56155,296,28,113,83,72
56156,4383,264,1777,860,1482
56157,632,34,202,169,227
56158,333,30,158,61,84
56159,2035,170,872,522,471
56160,139,5,52,36,46
56161,264,10,84,94,76
56162,171,5,92,26,48
56164,4165,379,1652,926,1208
56165,354,34,151,82,87
56166,179,9,91,48,31
56167,577,24,235,182,136
56168,647,46,274,177,150
56169,497,11,222,108,156
56170,447,30,224,94,99
56171,1419,73,577,341,428
56172,2427,165,929,586,747
56173,271,10,129,65,67
56174,259,7,91,73,88
56175,2241,129,923,590,599
56176,843,10,318,235,280
56177,46,0,21,14,11
56178,1343,66,603,245,429
56180,961,110,417,228,206
56181,800,31,387,201,181
56183,1071,54,488,286,243
56185,440,14,181,137,108
56186,261,14,128,73,46
56187,10272,2352,3959,1915,2046
56201,17414,1712,5569,4779,5354
56207,183,10,83,44,46
56208,1689,95,798,353,443
56209,1747,68,645,560,474
56210,4,0,1,2,1
56211,324,9,155,71,89
56212,394,22,178,98,96
56214,598,41,267,161,129
56215,3337,148,1407,727,1055
56216,564,22,186,177,179
56218,439,13,187,117,122
56219,712,48,322,147,195
56220,2341,147,946,577,671
56221,561,9,214,159,179
56222,1434,107,552,353,422
56223,1049,62,402,301,284
56224,266,14,157,59,36
56225,535,17,267,125,126
56226,184,4,95,45,40
56227,161,6,68,46,41
56228,744,24,333,211,176
56229,1320,21,577,250,472
56230,617,19,274,171,153
56231,328,12,128,88,100
56232,1911,124,814,425,548
56235,441,28,175,102,136
56236,279,11,65,80,123
56237,392,19,171,102,100
56239,408,21,122,75,190
56240,811,47,390,168,206
56241,2972,90,1360,770,752
56243,1231,52,550,305,324
56244,960,40,343,198,379
56245,450,23,175,104,148
56248,624,12,244,164,204
56249,223,8,106,55,54
56251,697,30,228,203,236
56252,878,65,281,265,267
56253,898,32,319,294,253
56255,254,3,102,83,66
56256,2005,110,760,526,609
56257,381,15,200,82,84
56258,11732,544,3562,3466,4160
56260,695,20,347,156,172
56262,535,63,197,126,149
56263,387,12,146,105,124
56264,1619,60,665,413,481
56265,5934,481,2165,1587,1701
56266,1211,67,522,292,330
56267,5666,335,1402,1952,1977
56270,686,46,329,162,149
56271,919,66,358,273,222
56273,3777,161,1199,1000,1417
56274,88,2,27,20,39
56276,277,2,131,63,81
56277,2359,134,907,584,734
56278,2129,133,961,473,562
56279,960,61,258,296,345
56280,396,19,196,104,77
56281,513,32,120,160,201
56282,1019,58,367,287,307
56283,4925,276,2062,1117,1470
56284,1700,133,724,378,465
56285,825,29,346,227,223
56287,37,2,20,10,5
56288,3793,74,1003,968,1748
56289,545,18,208,154,165
56291,330,16,130,83,101
56292,484,34,220,114,116
56293,868,54,336,215,263
56294,56,3,30,20,3
56295,240,14,104,78,44
56296,1637,107,642,353,535
56297,650,14,277,198,161
56301,26799,832,5932,12347,7688
